,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
95,若葉ハイツ,賃貸アパート,東京都新宿区若葉３,ＪＲ中央線/四ツ谷駅 歩10分,ＪＲ中央線/信濃町駅 歩9分,東京メトロ丸ノ内線/四谷三丁目駅 歩12分,築45年,2階建,1階,5万円,-,5万円/5万円/-/-,ワンルーム,11.86m
96,若葉ハイツ,賃貸アパート,東京都新宿区若葉３,ＪＲ中央線/四ツ谷駅 歩10分,ＪＲ中央線/信濃町駅 歩9分,東京メトロ丸ノ内線/四谷三丁目駅 歩12分,築45年,2階建,1階,5.2万円,-,5.2万円/5.2万円/-/-,ワンルーム,13.78m
97,スペース目白,賃貸アパート,東京都新宿区下落合３,ＪＲ山手線/目白駅 歩8分,西武池袋線/椎名町駅 歩11分,ＪＲ山手線/池袋駅 歩16分,築28年,2階建,1階,4.8万円,2000円,4.8万円/4.8万円/-/-,ワンルーム,12.48m
98,スペース目白,賃貸アパート,東京都新宿区下落合３,ＪＲ山手線/目白駅 歩8分,西武池袋線/椎名町駅 歩11分,ＪＲ山手線/池袋駅 歩16分,築28年,2階建,2階,4.9万円,2000円,4.9万円/-/-/-,ワンルーム,12.48m
99,スペース目白,賃貸アパート,東京都新宿区下落合３,ＪＲ山手線/目白駅 歩8分,西武池袋線/椎名町駅 歩11分,ＪＲ山手線/池袋駅 歩16分,築28年,2階建,1階,5.1万円,2000円,5.1万円/5.1万円/-/-,ワンルーム,12.48m
100,スペース目白,賃貸アパート,東京都新宿区下落合３,ＪＲ山手線/目白駅 歩8分,西武池袋線/椎名町駅 歩11分,ＪＲ山手線/池袋駅 歩16分,築28年,2階建,2階,5.2万円,2000円,5.2万円/5.2万円/-/-,ワンルーム,12.48m
101,ＪＲ山手線 目白駅 2階建 築28年,賃貸アパート,東京都新宿区下落合３,ＪＲ山手線/目白駅 歩8分,西武池袋線/椎名町駅 歩11分,東京メトロ有楽町線/池袋駅 歩16分,築28年,2階建,1階,4.8万円,2000円,4.8万円/-/-/-,ワンルーム,12.48m
102,ＪＲ山手線 目白駅 2階建 築28年,賃貸アパート,東京都新宿区下落合３,ＪＲ山手線/目白駅 歩8分,西武池袋線/椎名町駅 歩11分,東京メトロ有楽町線/池袋駅 歩16分,築28年,2階建,1階,5.1万円,2000円,5.1万円/5.1万円/-/-,ワンルーム,12.48m
103,天神ビル,賃貸マンション,東京都新宿区天神町,東京メトロ東西線/神楽坂駅 歩5分,東京メトロ有楽町線/江戸川橋駅 歩6分,東京メトロ東西線/早稲田駅 歩10分,築36年,5階建,5階,5万円,-,5万円/10万円/-/-,ワンルーム,12m
104,まつゆき荘,賃貸アパート,東京都新宿区西落合２,西武新宿線/新井薬師前駅 歩6分,都営大江戸線/落合南長崎駅 歩13分,西武新宿線/沼袋駅 歩15分,築47年,2階建,1階,5万円,1000円,5万円/5万円/-/-,1K,21m
105,東京メトロ副都心線 西早稲田駅 2階建 築29年,賃貸アパート,東京都新宿区戸山３,東京メトロ副都心線/西早稲田駅 歩5分,都営大江戸線/東新宿駅 歩11分,ＪＲ山手線/高田馬場駅 歩17分,築29年,2階建,1階,5万円,1000円,5万円/5万円/-/-,1K,19.45m
106,都営大江戸線 中井駅 2階建 築41年,賃貸アパート,東京都新宿区上落合１,都営大江戸線/中井駅 歩6分,西武新宿線/下落合駅 歩6分,東京メトロ東西線/落合駅 歩7分,築41年,2階建,2階,4.8万円,3000円,-/4.8万円/-/-,ワンルーム,18m
107,西武新宿線 中井駅 2階建 築27年,賃貸マンション,東京都新宿区中井１,西武新宿線/中井駅 歩6分,東京メトロ東西線/落合駅 歩10分,西武新宿線/新井薬師前駅 歩11分,築27年,2階建,1階,5万円,1000円,5万円/5万円/-/5万円,ワンルーム,15m
108,西武新宿線 中井駅 2階建 築27年,賃貸マンション,東京都新宿区中井１,西武新宿線/中井駅 歩6分,東京メトロ東西線/落合駅 歩10分,西武新宿線/新井薬師前駅 歩11分,築27年,2階建,1階,5万円,1000円,5万円/5万円/-/5万円,ワンルーム,15m
109,JJハウス,賃貸アパート,東京都新宿区中落合３,都営大江戸線/落合南長崎駅 歩6分,西武新宿線/下落合駅 歩15分,西武池袋線/椎名町駅 歩12分,築2年,2階建,1階,4.8万円,3000円,-/-/-/-,ワンルーム,10.21m
110,JJハウス,賃貸アパート,東京都新宿区中落合３,都営大江戸線/落合南長崎駅 歩6分,西武新宿線/下落合駅 歩15分,西武池袋線/椎名町駅 歩12分,築2年,2階建,1階,4.9万円,3000円,-/-/-/-,ワンルーム,10.21m
111,JJハウス,賃貸アパート,東京都新宿区中落合３,都営大江戸線/落合南長崎駅 歩6分,西武新宿線/下落合駅 歩15分,西武池袋線/椎名町駅 歩12分,築2年,2階建,1階,5万円,3000円,-/-/-/-,ワンルーム,10.83m
112,JJハウス,賃貸アパート,東京都新宿区中落合３,都営大江戸線/落合南長崎駅 歩6分,西武新宿線/下落合駅 歩15分,西武池袋線/椎名町駅 歩12分,築2年,2階建,1階,5.1万円,3000円,-/-/-/-,ワンルーム,10.83m
113,JJハウス,賃貸アパート,東京都新宿区中落合３,都営大江戸線/落合南長崎駅 歩6分,西武新宿線/下落合駅 歩15分,西武池袋線/椎名町駅 歩12分,築2年,2階建,2階,5.5万円,3000円,-/-/-/-,ワンルーム,10.21m
114,JJハウス,賃貸アパート,東京都新宿区中落合３,都営大江戸線/落合南長崎駅 歩6分,西武新宿線/下落合駅 歩15分,西武池袋線/椎名町駅 歩12分,築2年,2階建,2階,6万円,3000円,-/-/-/-,ワンルーム,10.21m
115,都営大江戸線 落合南長崎駅 2階建 築2年,賃貸アパート,東京都新宿区中落合３,都営大江戸線/落合南長崎駅 歩6分,西武新宿線/下落合駅 歩15分,西武池袋線/椎名町駅 歩12分,築2年,2階建,1階,4.8万円,3000円,-/-/-/-,ワンルーム,10.83m
116,都営大江戸線 落合南長崎駅 2階建 築2年,賃貸アパート,東京都新宿区中落合３,都営大江戸線/落合南長崎駅 歩6分,西武新宿線/下落合駅 歩15分,西武池袋線/椎名町駅 歩12分,築2年,2階建,1階,5.1万円,3000円,-/-/-/-,1K,10.21m
117,都営大江戸線 落合南長崎駅 2階建 築2年,賃貸アパート,東京都新宿区中落合３,都営大江戸線/落合南長崎駅 歩6分,西武新宿線/下落合駅 歩15分,西武池袋線/椎名町駅 歩12分,築2年,2階建,2階,6万円,3000円,-/-/-/-,ワンルーム,10.21m
118,アーバンスクエア西落合B,賃貸アパート,東京都新宿区西落合２,西武新宿線/新井薬師前駅 歩5分,都営大江戸線/落合南長崎駅 歩15分,ＪＲ中央線/東中野駅 歩21分,築12年,2階建,1階,4.8万円,3000円,-/-/-/-,ワンルーム,10.52m
119,ＪＲ山手線 目白駅 2階建 築48年,賃貸アパート,東京都新宿区下落合３,ＪＲ山手線/目白駅 歩10分,ＪＲ山手線/高田馬場駅 歩15分,西武池袋線/椎名町駅 歩10分,築48年,2階建,2階,5万円,2000円,5万円/-/-/-,ワンルーム,18m
120,ＪＲ山手線 目白駅 2階建 築48年,賃貸アパート,東京都新宿区下落合３,ＪＲ山手線/目白駅 歩10分,ＪＲ山手線/高田馬場駅 歩15分,西武池袋線/椎名町駅 歩10分,築48年,2階建,1階,7.3万円,2000円,7.3万円/-/-/-,2K,37.95m
121,グリーンコート,賃貸アパート,東京都新宿区下落合３,ＪＲ山手線/目白駅 歩10分,西武新宿線/下落合駅 歩10分,西武池袋線/椎名町駅 歩10分,築48年,2階建,2階,5万円,2000円,5万円/-/-/-,ワンルーム,18m
122,グリーンコート,賃貸アパート,東京都新宿区下落合３,ＪＲ山手線/目白駅 歩10分,西武新宿線/下落合駅 歩10分,西武池袋線/椎名町駅 歩10分,築48年,2階建,1階,7.3万円,2000円,7.3万円/7.3万円/-/-,2K,22.3m
123,下落合ハイツ,賃貸マンション,東京都新宿区下落合４,西武新宿線/下落合駅 歩5分,西武池袋線/椎名町駅 歩11分,ＪＲ山手線/目白駅 歩17分,築41年,3階建,3階,5.2万円,-,5.2万円/5.2万円/-/-,1K,20.7m
124,西武新宿線 下落合駅 3階建 築41年,賃貸マンション,東京都新宿区下落合４,西武新宿線/下落合駅 歩5分,西武池袋線/椎名町駅 歩11分,西武新宿線/中井駅 歩17分,築41年,3階建,3階,5.2万円,-,5.2万円/5.2万円/-/-,1K,20.7m
125,グリーンコーポ,賃貸アパート,東京都新宿区上落合３,ＪＲ山手線/目白駅 歩10分,西武新宿線/下落合駅 歩10分,西武池袋線/椎名町駅 歩10分,築48年,2階建,2階,5万円,2000円,5万円/-/-/-,ワンルーム,18m
126,日興パレス新宿パート３,賃貸マンション,東京都新宿区西落合１,都営大江戸線/落合南長崎駅 歩6分,西武新宿線/新井薬師前駅 歩13分,ＪＲ山手線/高田馬場駅 歩28分,築31年,4階建,2階,4.9万円,3000円,4.9万円/4.9万円/-/-,ワンルーム,16.5m
127,西武新宿線 新井薬師前駅 2階建 築32年,賃貸アパート,東京都新宿区西落合２,西武新宿線/新井薬師前駅 歩6分,都営大江戸線/落合南長崎駅 歩11分,None,築32年,2階建,2階,5.2万円,-,5.2万円/5.2万円/-/-,ワンルーム,15.25m
128,ホワイトコーポ,賃貸アパート,東京都新宿区上落合３,東京メトロ東西線/落合駅 歩2分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/中井駅 歩8分,築34年,2階建,2階,5.2万円,-,5.2万円/-/-/-,ワンルーム,15.1m
129,パークアベニュー落合,賃貸アパート,東京都新宿区上落合３,西武新宿線/中井駅 歩3分,都営大江戸線/中井駅 歩3分,東京メトロ東西線/落合駅 歩4分,築32年,2階建,2階,5万円,2000円,5万円/5万円/-/-,ワンルーム,12.15m
130,ＪＲ中央線 東中野駅 2階建 築36年,賃貸アパート,東京都新宿区北新宿３,ＪＲ中央線/東中野駅 歩5分,東京メトロ東西線/落合駅 歩14分,ＪＲ中央線/大久保駅 歩12分,築36年,2階建,1階,5万円,2500円,5万円/5万円/-/5万円,ワンルーム,17m
131,ＪＲ山手線 高田馬場駅 5階建 築45年,賃貸マンション,東京都新宿区高田馬場４,ＪＲ山手線/高田馬場駅 歩9分,ＪＲ中央線/大久保駅 歩12分,東京メトロ東西線/落合駅 歩13分,築45年,5階建,1階,5万円,3000円,5万円/5万円/-/-,1K,24m
132,ＪＲ山手線 高田馬場駅 5階建 築45年,賃貸マンション,東京都新宿区高田馬場４,ＪＲ山手線/高田馬場駅 歩9分,ＪＲ中央線/大久保駅 歩12分,東京メトロ東西線/落合駅 歩13分,築45年,5階建,4階,5.3万円,2000円,5.3万円/5.3万円/-/-,1K,21m
133,矢来ハイツ,賃貸アパート,東京都新宿区矢来町,東京メトロ東西線/神楽坂駅 歩5分,東京メトロ有楽町線/江戸川橋駅 歩10分,都営大江戸線/牛込柳町駅 歩11分,築49年,2階建,2階,5.3万円,-,5.3万円/5.3万円/-/-,2K,21.49m
134,東京メトロ東西線 落合駅 2階建 築43年,賃貸アパート,東京都新宿区上落合２,東京メトロ東西線/落合駅 歩1分,西武新宿線/中井駅 歩6分,ＪＲ中央線/東中野駅 歩9分,築43年,2階建,2階,5万円,3000円,5万円/5万円/-/-,1K,19.83m
135,グリーンハウス,賃貸アパート,東京都新宿区上落合２,東京メトロ東西線/落合駅 歩1分,ＪＲ中央線/東中野駅 歩9分,西武新宿線/中井駅 歩6分,築43年,2階建,2階,5万円,3000円,5万円/5万円/-/-,1K,19.83m
136,旭ハイム,賃貸アパート,東京都新宿区下落合３,ＪＲ山手線/目白駅 歩8分,西武新宿線/下落合駅 歩12分,西武池袋線/椎名町駅 歩11分,築52年,2階建,2階,5.3万円,-,5.3万円/5.3万円/-/-,ワンルーム,18.15m
137,メゾン佐藤,賃貸アパート,東京都新宿区上落合１,東京メトロ東西線/落合駅 歩5分,都営大江戸線/中井駅 歩9分,西武新宿線/中井駅 歩10分,築49年,2階建,1階,5.3万円,-,5.3万円/-/-/-,ワンルーム,15m
138,エンジェルハウス,賃貸アパート,東京都新宿区西落合３,都営大江戸線/落合南長崎駅 歩4分,西武池袋線/東長崎駅 歩9分,西武新宿線/中井駅 歩19分,築2年,2階建,1階,5万円,3000円,-/-/-/-,ワンルーム,12.95m
139,エンジェルハウス,賃貸アパート,東京都新宿区西落合３,都営大江戸線/落合南長崎駅 歩4分,西武池袋線/東長崎駅 歩9分,西武新宿線/中井駅 歩19分,築2年,2階建,1階,5万円,3000円,-/-/-/-,ワンルーム,12.93m
140,エンジェルハウス,賃貸アパート,東京都新宿区西落合３,都営大江戸線/落合南長崎駅 歩4分,西武池袋線/東長崎駅 歩9分,西武新宿線/中井駅 歩19分,築2年,2階建,1階,5.3万円,3000円,-/-/-/-,ワンルーム,13.37m
141,エンジェルハウス,賃貸アパート,東京都新宿区西落合３,都営大江戸線/落合南長崎駅 歩4分,西武池袋線/東長崎駅 歩9分,西武新宿線/中井駅 歩19分,築2年,2階建,2階,5.9万円,3000円,-/-/-/-,ワンルーム,12.93m
142,メゾン・ド・シェリュバン,賃貸マンション,東京都新宿区上落合１,東京メトロ東西線/落合駅 歩5分,都営大江戸線/中井駅 歩9分,西武新宿線/下落合駅 歩9分,築39年,4階建,4階,4.9万円,4000円,4.9万円/-/-/-,ワンルーム,13.24m
143,メゾン・ド・シェリュバン,賃貸マンション,東京都新宿区上落合１,東京メトロ東西線/落合駅 歩5分,都営大江戸線/中井駅 歩9分,西武新宿線/下落合駅 歩9分,築39年,4階建,1階,5.4万円,4000円,5.4万円/-/-/-,ワンルーム,13.24m
144,東京メトロ東西線 落合駅 4階建 築39年,賃貸マンション,東京都新宿区上落合１,東京メトロ東西線/落合駅 歩5分,ＪＲ中央線/東中野駅 歩10分,ＪＲ山手線/高田馬場駅 歩20分,築39年,4階建,4階,4.9万円,4000円,4.9万円/-/-/-,1K,13.24m
145,都営大江戸線 落合南長崎駅 2階建 築2年,賃貸アパート,東京都新宿区西落合３,都営大江戸線/落合南長崎駅 歩4分,西武池袋線/東長崎駅 歩9分,西武新宿線/中井駅 歩17分,築2年,2階建,1階,5万円,3000円,-/-/-/-,ワンルーム,12.93m
146,都営大江戸線 落合南長崎駅 2階建 築2年,賃貸アパート,東京都新宿区西落合３,都営大江戸線/落合南長崎駅 歩4分,西武池袋線/東長崎駅 歩9分,西武新宿線/中井駅 歩17分,築2年,2階建,1階,5万円,3000円,-/-/-/-,ワンルーム,12.93m
147,都営大江戸線 落合南長崎駅 2階建 築2年,賃貸アパート,東京都新宿区西落合３,都営大江戸線/落合南長崎駅 歩4分,西武池袋線/東長崎駅 歩9分,西武新宿線/中井駅 歩17分,築2年,2階建,2階,6.2万円,3000円,-/-/-/-,ワンルーム,12.93m
148,都営大江戸線 西新宿五丁目駅 2階建 築33年,賃貸アパート,東京都新宿区西新宿４,都営大江戸線/西新宿五丁目駅 歩5分,都営大江戸線/都庁前駅 歩9分,ＪＲ山手線/新宿駅 歩15分,築33年,2階建,2階,5.4万円,-,-/-/-/-,ワンルーム,15m
149,都営大江戸線 西新宿五丁目駅 2階建 築33年,賃貸アパート,東京都新宿区西新宿４,都営大江戸線/西新宿五丁目駅 歩5分,都営大江戸線/都庁前駅 歩9分,ＪＲ山手線/新宿駅 歩15分,築33年,2階建,1階,9.8万円,-,9.8万円/9.8万円/-/-,2K,31.4m
150,シャルム落合,賃貸アパート,東京都新宿区上落合３,ＪＲ中央線/東中野駅 歩12分,西武新宿線/中井駅 歩9分,東京メトロ東西線/落合駅 歩5分,築29年,2階建,2階,4.8万円,6000円,4.8万円/-/-/-,ワンルーム,17.02m
151,シャルム落合,賃貸アパート,東京都新宿区上落合３,ＪＲ中央線/東中野駅 歩12分,西武新宿線/中井駅 歩9分,東京メトロ東西線/落合駅 歩5分,築29年,2階建,2階,4.8万円,6000円,4.8万円/-/-/-,ワンルーム,17.02m
152,神山コーポ,賃貸アパート,東京都新宿区西落合２,西武新宿線/新井薬師前駅 歩5分,西武新宿線/沼袋駅 歩13分,都営大江戸線/落合南長崎駅 歩14分,築47年,2階建,1階,5.2万円,2000円,5.2万円/5.2万円/-/-,1K,18m
153,西武新宿線 中井駅 3階建 築21年,賃貸マンション,東京都新宿区上落合３,西武新宿線/中井駅 歩7分,東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩15分,築21年,3階建,2階,4.8万円,6000円,4.8万円/-/-/-,ワンルーム,17.02m
154,西武新宿線 中井駅 3階建 築21年,賃貸マンション,東京都新宿区上落合３,西武新宿線/中井駅 歩7分,東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩15分,築21年,3階建,2階,4.8万円,6000円,4.8万円/-/-/-,ワンルーム,17.02m
155,西武新宿線 中井駅 3階建 築21年,賃貸マンション,東京都新宿区上落合３,西武新宿線/中井駅 歩7分,東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩15分,築21年,3階建,2階,4.8万円,6000円,4.8万円/-/-/-,ワンルーム,17.02m
156,アートパレス落合,賃貸アパート,東京都新宿区上落合３,東京メトロ東西線/落合駅 歩5分,西武新宿線/中井駅 歩6分,ＪＲ中央線/東中野駅 歩12分,築28年,2階建,1階,5.2万円,2000円,-/-/-/-,1K,13.25m
157,西武新宿線 中井駅 4階建 築29年,賃貸マンション,東京都新宿区中落合４,西武新宿線/中井駅 歩10分,都営大江戸線/落合南長崎駅 歩6分,東京メトロ東西線/落合駅 歩18分,築29年,4階建,3階,5.1万円,3000円,-/-/-/-,ワンルーム,13.23m
