,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
71,清水コーポ,賃貸アパート,東京都北区赤羽西４,ＪＲ京浜東北線/赤羽駅 歩10分,都営三田線/本蓮沼駅 歩17分,東京メトロ南北線/赤羽岩淵駅 歩18分,築36年,2階建,2階,4万円,100円,4万円/6万円/-/-,1K,16.5m
72,扇荘,賃貸アパート,東京都北区志茂３,ＪＲ京浜東北線/赤羽駅 歩16分,東京メトロ南北線/志茂駅 歩2分,東京メトロ南北線/赤羽岩淵駅 歩16分,築47年,2階建,2階,4万円,150円,-/-/-/-,1K,21.06m
73,高橋荘,賃貸アパート,東京都北区豊島３,ＪＲ京浜東北線/王子駅 歩17分,東京メトロ南北線/王子神谷駅 歩14分,都電荒川線/王子駅前駅 歩17分,築46年,2階建,2階,3.9万円,1200円,3.9万円/3.9万円/-/-,1K,12m
74,ＪＲ京浜東北線 赤羽駅 2階建 築48年,賃貸アパート,東京都北区志茂１,ＪＲ京浜東北線/赤羽駅 歩9分,東京メトロ南北線/志茂駅 歩6分,ＪＲ埼京線/赤羽駅 歩9分,築48年,2階建,2階,4万円,500円,4万円/4万円/-/-,2K,17.1m
75,三豊マンション,賃貸マンション,東京都北区豊島３,ＪＲ京浜東北線/王子駅 歩15分,東京メトロ南北線/王子駅 歩15分,都電荒川線/王子駅前駅 歩15分,築46年,4階建,2階,4万円,1000円,4万円/4万円/-/-,2K,23m
76,三豊マンション,賃貸マンション,東京都北区豊島３,ＪＲ京浜東北線/王子駅 歩15分,東京メトロ南北線/王子駅 歩15分,都電荒川線/王子駅前駅 歩15分,築46年,4階建,3階,4万円,1000円,4万円/4万円/-/-,2K,23m
77,ＪＲ京浜東北線 上中里駅 2階建 築41年,賃貸アパート,東京都北区上中里２,ＪＲ京浜東北線/上中里駅 歩4分,ＪＲ高崎線/尾久駅 歩10分,None,築41年,2階建,2階,3.9万円,2000円,3.9万円/-/-/-,1K,18m
78,正見荘,賃貸アパート,東京都北区岸町２,ＪＲ京浜東北線/東十条駅 歩8分,ＪＲ京浜東北線/王子駅 歩12分,東京メトロ南北線/王子神谷駅 歩12分,築40年,2階建,2階,4万円,1000円,4万円/4万円/-/-,ワンルーム,14.87m
79,ミサトハイツ,賃貸アパート,東京都北区上十条５,ＪＲ埼京線/十条駅 歩12分,ＪＲ京浜東北線/東十条駅 歩12分,都営三田線/板橋本町駅 歩18分,築52年,2階建,2階,4万円,2000円,-/-/-/-,ワンルーム,15m
80,ミサトハイツ,賃貸アパート,東京都北区上十条５,ＪＲ埼京線/十条駅 歩12分,ＪＲ京浜東北線/東十条駅 歩12分,都営三田線/板橋本町駅 歩18分,築52年,2階建,2階,4.9万円,2000円,-/-/-/-,1DK,28.87m
81,ＪＲ埼京線 十条駅 2階建 築52年,賃貸アパート,東京都北区上十条５,ＪＲ埼京線/十条駅 歩12分,ＪＲ京浜東北線/東十条駅 歩12分,都営三田線/板橋本町駅 歩18分,築52年,2階建,2階,4万円,2000円,-/-/-/-,ワンルーム,15m
82,ＪＲ埼京線 十条駅 2階建 築52年,賃貸アパート,東京都北区上十条５,ＪＲ埼京線/十条駅 歩12分,ＪＲ京浜東北線/東十条駅 歩12分,都営三田線/板橋本町駅 歩18分,築52年,2階建,2階,4.9万円,2000円,-/-/-/-,1DK,28.87m
83,茜荘,賃貸アパート,東京都北区田端５,ＪＲ山手線/田端駅 歩5分,東京メトロ千代田線/千駄木駅 歩19分,東京メトロ南北線/本駒込駅 歩20分,築42年,2階建,1階,4万円,2000円,4万円/-/-/-,1K,20.02m
84,浜田ビル,賃貸マンション,東京都北区中里２,ＪＲ山手線/駒込駅 歩4分,ＪＲ山手線/田端駅 歩13分,None,築29年,5階建,4階,4万円,2000円,4万円/4万円/-/-,ワンルーム,14.85m
85,浜田ビル,賃貸マンション,東京都北区中里２,ＪＲ山手線/駒込駅 歩4分,ＪＲ山手線/田端駅 歩13分,None,築29年,5階建,4階,4.5万円,2000円,4.5万円/4.5万円/-/-,ワンルーム,14.85m
86,ヴィラ王子,賃貸アパート,東京都北区堀船１,ＪＲ京浜東北線/王子駅 歩7分,都電荒川線/栄町駅 歩2分,都電荒川線/梶原駅 歩7分,築60年,2階建,2階,4万円,2000円,-/-/-/-,ワンルーム,11.18m
87,ＪＲ京浜東北線 王子駅 2階建 築60年,賃貸アパート,東京都北区堀船１,ＪＲ京浜東北線/王子駅 歩7分,都電荒川線/栄町駅 歩3分,東京メトロ南北線/王子駅 歩7分,築60年,2階建,2階,4万円,2000円,-/-/-/-,ワンルーム,11.18m
88,ＪＲ京浜東北線 王子駅 2階建 築60年,賃貸アパート,東京都北区堀船１,ＪＲ京浜東北線/王子駅 歩7分,ＪＲ京浜東北線/上中里駅 歩13分,東京メトロ南北線/西ヶ原駅 歩14分,築60年,2階建,2階,4万円,2000円,-/-/-/-,ワンルーム,11.18m
89,駒込寮,賃貸マンション,東京都北区西ケ原３,東京メトロ南北線/西ヶ原駅 歩4分,ＪＲ山手線/駒込駅 歩14分,都営三田線/西巣鴨駅 歩18分,築26年,3階建,1階,4.2万円,-,4万円/-/-/2万円,ワンルーム,9.72m
90,駒込寮,賃貸マンション,東京都北区西ケ原３,東京メトロ南北線/西ヶ原駅 歩4分,ＪＲ山手線/駒込駅 歩14分,都営三田線/西巣鴨駅 歩18分,築26年,3階建,2階,4.4万円,-,4万円/-/-/2万円,ワンルーム,9.72m
91,駒込寮,賃貸マンション,東京都北区西ケ原３,東京メトロ南北線/西ヶ原駅 歩4分,ＪＲ山手線/駒込駅 歩14分,都営三田線/西巣鴨駅 歩18分,築26年,3階建,2階,4.5万円,-,4万円/-/-/2万円,ワンルーム,9.72m
92,駒込寮,賃貸マンション,東京都北区西ケ原３,東京メトロ南北線/西ヶ原駅 歩4分,ＪＲ山手線/駒込駅 歩14分,都営三田線/西巣鴨駅 歩18分,築26年,3階建,2階,4.5万円,-,4万円/-/-/2万円,ワンルーム,9.72m
93,コーポサンライン,賃貸アパート,東京都北区滝野川５,都営三田線/西巣鴨駅 歩7分,ＪＲ埼京線/板橋駅 歩9分,東武東上線/北池袋駅 歩15分,築30年,2階建,2階,4万円,2150円,4万円/4万円/-/-,ワンルーム,10.15m
94,都営三田線 西巣鴨駅 2階建 築30年,賃貸アパート,東京都北区滝野川５,都営三田線/西巣鴨駅 歩7分,ＪＲ埼京線/板橋駅 歩10分,都電荒川線/西ヶ原四丁目駅 歩13分,築30年,2階建,2階,4万円,2150円,4万円/4万円/-/-,ワンルーム,10.15m
95,白雪荘,賃貸アパート,東京都北区豊島２,ＪＲ京浜東北線/王子駅 歩10分,東京メトロ南北線/王子神谷駅 歩16分,ＪＲ京浜東北線/東十条駅 歩22分,築42年,2階建,1階,4万円,3000円,4万円/4万円/-/-,1K,14.85m
96,白雪荘,賃貸アパート,東京都北区豊島２,ＪＲ京浜東北線/王子駅 歩10分,東京メトロ南北線/王子神谷駅 歩16分,ＪＲ京浜東北線/東十条駅 歩22分,築42年,2階建,1階,4万円,3000円,4万円/4万円/-/-,1K,14.85m
97,白雪荘,賃貸アパート,東京都北区豊島２,ＪＲ京浜東北線/王子駅 歩10分,東京メトロ南北線/王子神谷駅 歩16分,ＪＲ京浜東北線/東十条駅 歩22分,築42年,2階建,1階,4万円,3500円,4万円/4万円/-/-,1K,14.85m
98,白雪荘,賃貸アパート,東京都北区豊島２,ＪＲ京浜東北線/王子駅 歩10分,東京メトロ南北線/王子神谷駅 歩16分,ＪＲ京浜東北線/東十条駅 歩22分,築42年,2階建,2階,4.8万円,3300円,4.8万円/4.8万円/-/-,1DK,32m
