,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
5220,ＪＲ山手線 大塚駅 7階建 築45年,賃貸マンション,東京都豊島区北大塚２,ＪＲ山手線/大塚駅 歩3分,都営三田線/西巣鴨駅 歩15分,都電荒川線/大塚駅前駅 歩3分,築45年,7階建,6階,9.5万円,5000円,9.5万円/9.5万円/-/-,1LDK,34.11m
5221,平和堂ビルヂング,賃貸マンション,東京都豊島区北大塚２,ＪＲ山手線/大塚駅 歩4分,都電荒川線/巣鴨新田駅 歩4分,都電荒川線/大塚駅前駅 歩5分,築45年,7階建,6階,9.5万円,5000円,9.5万円/9.5万円/-/-,1DK,34.11m
5222,ヴェルウッド,賃貸マンション,東京都豊島区南長崎３,西武池袋線/東長崎駅 歩9分,都営大江戸線/落合南長崎駅 歩6分,西武池袋線/椎名町駅 歩13分,築10年,3階建,2階,9.7万円,3000円,-/9.7万円/-/-,1K,34.05m
5223,ＪＲ山手線 池袋駅 3階建 築8年,賃貸アパート,東京都豊島区池袋３,ＪＲ山手線/池袋駅 歩11分,東京メトロ副都心線/要町駅 歩10分,None,築8年,3階建,3階,9.7万円,3000円,4.85万円/3万円/-/-,1K,32.42m
5224,フィース駒込六義園,賃貸マンション,東京都豊島区駒込１,東京メトロ南北線/駒込駅 歩4分,都営三田線/千石駅 歩10分,ＪＲ山手線/巣鴨駅 歩15分,築8年,13階建,8階,10万円,-,10万円/10万円/-/-,1K,29.75m
5225,フィース駒込六義園,賃貸マンション,東京都豊島区駒込１,東京メトロ南北線/駒込駅 歩4分,都営三田線/千石駅 歩10分,ＪＲ山手線/巣鴨駅 歩15分,築8年,13階建,8階,12万円,-,12万円/12万円/-/-,1K,29.75m
5226,フィース駒込六義園,賃貸マンション,東京都豊島区駒込１,東京メトロ南北線/駒込駅 歩4分,都営三田線/千石駅 歩10分,ＪＲ山手線/巣鴨駅 歩15分,築8年,13階建,8階,12万円,-,12万円/12万円/-/-,1K,29.75m
5227,トロワージュ南大塚,賃貸アパート,東京都豊島区南大塚１,東京メトロ丸ノ内線/新大塚駅 歩8分,ＪＲ山手線/大塚駅 歩7分,都営三田線/巣鴨駅 歩10分,築3年,3階建,1階,9.8万円,2000円,9.8万円/9.8万円/-/-,1DK,29.29m
5228,ノーブルガーデン駒込,賃貸マンション,東京都豊島区駒込１,ＪＲ山手線/駒込駅 歩4分,都営三田線/千石駅 歩14分,ＪＲ山手線/巣鴨駅 歩15分,築11年,7階建,2階,9.4万円,6000円,9.4万円/-/-/-,1K,29.23m
5229,Ｍ．Ｙビル,賃貸マンション,東京都豊島区巣鴨３,ＪＲ山手線/巣鴨駅 歩2分,ＪＲ山手線/大塚駅 歩12分,ＪＲ山手線/駒込駅 歩12分,築10年,8階建,2階,9.5万円,5000円,9.5万円/9.5万円/-/-,ワンルーム,29.13m
5230,Ｍ．Ｙビル,賃貸マンション,東京都豊島区巣鴨３,ＪＲ山手線/巣鴨駅 歩2分,ＪＲ山手線/大塚駅 歩12分,ＪＲ山手線/駒込駅 歩12分,築10年,8階建,2階,9.7万円,5000円,9.7万円/9.7万円/-/9.7万円,ワンルーム,29.13m
5231,パレドール目白,賃貸マンション,東京都豊島区雑司が谷３,ＪＲ山手線/池袋駅 歩6分,都電荒川線/鬼子母神前駅 歩10分,東京メトロ副都心線/雑司が谷駅 歩10分,築32年,13階建,5階,10万円,-,10万円/10万円/-/-,1DK,28.64m
5232,ＪＲ山手線 大塚駅 19階建 築13年,賃貸マンション,東京都豊島区東池袋５,ＪＲ山手線/大塚駅 歩6分,東京メトロ丸ノ内線/新大塚駅 歩7分,東京メトロ有楽町線/東池袋駅 歩10分,築13年,19階建,4階,9.3万円,7000円,9.3万円/9.3万円/-/-,1K,28.57m
5233,クリオタワー大塚台,賃貸マンション,東京都豊島区東池袋５,ＪＲ山手線/大塚駅 歩6分,都電荒川線/向原駅 歩1分,東京メトロ丸ノ内線/新大塚駅 歩6分,築13年,地下1地上19階建,4階,9.3万円,7000円,9.3万円/9.3万円/-/-,1K,28.57m
5234,ラ・マニエル・デュ・ヴィヴィル,賃貸マンション,東京都豊島区駒込２,ＪＲ山手線/駒込駅 歩4分,東京メトロ南北線/駒込駅 歩6分,None,築14年,5階建,3階,9.5万円,5000円,9.5万円/9.5万円/-/-,1DK,28.22m
5235,ＪＲ山手線 駒込駅 5階建 築14年,賃貸マンション,東京都豊島区駒込２,ＪＲ山手線/駒込駅 歩4分,ＪＲ京浜東北線/上中里駅 歩10分,東京メトロ南北線/西ヶ原駅 歩11分,築14年,5階建,3階,9.5万円,5000円,9.5万円/9.5万円/-/-,1DK,28.22m
5236,Ｓ＆Ｓ池袋,賃貸マンション,東京都豊島区池袋２,東京メトロ丸ノ内線/池袋駅 歩6分,ＪＲ山手線/池袋駅 歩13分,西武池袋線/椎名町駅 歩18分,築3年,5階建,2階,9.5万円,5000円,9.5万円/9.5万円/-/-,1K,27.74m
5237,プレミアステージ大塚,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩1分,東京メトロ丸ノ内線/新大塚駅 歩9分,東京メトロ有楽町線/東池袋駅 歩14分,築12年,14階建,5階,9.1万円,9000円,18.2万円/9.1万円/-/-,1K,24.73m
5238,プレミアステージ大塚,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩1分,東京メトロ丸ノ内線/新大塚駅 歩9分,東京メトロ有楽町線/東池袋駅 歩14分,築12年,14階建,7階,9.6万円,9000円,9.6万円/9.6万円/-/-,1K,24.88m
5239,プレミアステージ大塚,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩1分,東京メトロ丸ノ内線/新大塚駅 歩9分,東京メトロ有楽町線/東池袋駅 歩14分,築12年,14階建,7階,9.7万円,9000円,19.4万円/9.7万円/-/-,1K,27.47m
5240,プレミアステージ大塚,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩1分,東京メトロ丸ノ内線/新大塚駅 歩9分,東京メトロ有楽町線/東池袋駅 歩14分,築12年,14階建,12階,9.9万円,9000円,9.9万円/9.9万円/-/-,1K,24.88m
5241,プレミアステージ大塚,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩1分,東京メトロ丸ノ内線/新大塚駅 歩9分,東京メトロ有楽町線/東池袋駅 歩14分,築12年,14階建,9階,9.9万円,9000円,19.8万円/9.9万円/-/-,1K,24.73m
5242,プレミアステージ大塚,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩1分,東京メトロ丸ノ内線/新大塚駅 歩9分,東京メトロ有楽町線/東池袋駅 歩14分,築12年,14階建,13階,10万円,9000円,10万円/10万円/-/-,1K,24.73m
5243,ＪＲ山手線 大塚駅 14階建 築12年,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩1分,東京メトロ丸ノ内線/新大塚駅 歩9分,東京メトロ有楽町線/東池袋駅 歩14分,築12年,14階建,5階,9.1万円,9000円,9.1万円/9.1万円/-/-,1K,24.73m
5244,ＪＲ山手線 大塚駅 14階建 築12年,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩1分,東京メトロ丸ノ内線/新大塚駅 歩9分,東京メトロ有楽町線/東池袋駅 歩14分,築12年,14階建,7階,9.6万円,9000円,9.6万円/9.6万円/-/-,1K,24.88m
5245,ＪＲ山手線 大塚駅 14階建 築12年,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩1分,東京メトロ丸ノ内線/新大塚駅 歩9分,東京メトロ有楽町線/東池袋駅 歩14分,築12年,14階建,7階,9.7万円,9000円,9.7万円/9.7万円/-/-,1K,27.47m
5246,ＪＲ山手線 大塚駅 14階建 築12年,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩1分,東京メトロ丸ノ内線/新大塚駅 歩9分,東京メトロ有楽町線/東池袋駅 歩14分,築12年,14階建,12階,9.9万円,9000円,9.9万円/9.9万円/-/-,1K,24.88m
5247,ＪＲ山手線 大塚駅 14階建 築12年,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩1分,東京メトロ丸ノ内線/新大塚駅 歩9分,東京メトロ有楽町線/東池袋駅 歩14分,築12年,14階建,9階,9.9万円,9000円,9.9万円/9.9万円/-/-,1K,24.73m
5248,ＪＲ山手線 大塚駅 14階建 築12年,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩1分,東京メトロ丸ノ内線/新大塚駅 歩9分,東京メトロ有楽町線/東池袋駅 歩14分,築12年,14階建,13階,10万円,9000円,10万円/10万円/-/-,1K,24.73m
5249,ＪＲ山手線 巣鴨駅 3階建 築39年,賃貸マンション,東京都豊島区巣鴨４,ＪＲ山手線/巣鴨駅 歩10分,ＪＲ山手線/大塚駅 歩11分,都営三田線/西巣鴨駅 歩13分,築39年,3階建,2階,10万円,-,10万円/10万円/-/-,1DK,27.06m
5250,第二大羽ビル,賃貸マンション,東京都豊島区巣鴨４,ＪＲ山手線/巣鴨駅 歩10分,ＪＲ山手線/大塚駅 歩11分,都営三田線/西巣鴨駅 歩13分,築39年,3階建,2階,10万円,-,10万円/10万円/-/-,1DK,27.06m
5251,コンフォート駒込,賃貸マンション,東京都豊島区駒込１,ＪＲ山手線/駒込駅 歩3分,ＪＲ山手線/田端駅 歩15分,東京メトロ南北線/本駒込駅 歩15分,築8年,9階建,4階,9.4万円,6000円,-/-/-/-,1K,26.17m
5252,コンフォート駒込,賃貸マンション,東京都豊島区駒込１,ＪＲ山手線/駒込駅 歩3分,ＪＲ山手線/田端駅 歩15分,東京メトロ南北線/本駒込駅 歩15分,築8年,9階建,7階,9.7万円,6000円,-/-/-/-,1K,26.17m
5253,コンフォート駒込,賃貸マンション,東京都豊島区駒込１,ＪＲ山手線/駒込駅 歩3分,ＪＲ山手線/田端駅 歩15分,東京メトロ南北線/本駒込駅 歩15分,築8年,9階建,4階,9.8万円,6000円,-/-/-/-,1K,26.17m
5254,池袋グリーンタウン,賃貸マンション,東京都豊島区池袋２,ＪＲ山手線/池袋駅 歩8分,東京メトロ有楽町線/要町駅 歩9分,西武池袋線/椎名町駅 歩20分,築37年,3階建,3階,9.5万円,5000円,19万円/-/-/-,2K,25m
5255,パレステュディオ立教通り,賃貸マンション,東京都豊島区西池袋３,ＪＲ山手線/池袋駅 歩4分,東京メトロ有楽町線/要町駅 歩9分,ＪＲ山手線/目白駅 歩14分,築15年,13階建,10階,9.2万円,8000円,-/9.2万円/-/-,1K,21.02m
5256,パレステュディオ立教通り,賃貸マンション,東京都豊島区西池袋３,ＪＲ山手線/池袋駅 歩4分,東京メトロ有楽町線/要町駅 歩9分,ＪＲ山手線/目白駅 歩14分,築15年,13階建,10階,9.2万円,10500円,-/9.2万円/-/-,1K,21.02m
5257,ルミウス１１雑司ヶ谷,賃貸マンション,東京都豊島区雑司が谷３,東京メトロ副都心線/雑司が谷駅 歩3分,都電荒川線/鬼子母神前駅 歩3分,ＪＲ山手線/目白駅 歩11分,築3年,4階建,4階,9.7万円,3500円,-/9.7万円/-/-,1K,27.7m
5258,東京メトロ有楽町線 要町駅 14階建 築11年,賃貸マンション,東京都豊島区西池袋５,東京メトロ有楽町線/要町駅 歩1分,ＪＲ山手線/池袋駅 歩15分,西武池袋線/椎名町駅 歩11分,築11年,14階建,4階,9万円,10500円,-/9万円/-/-,1K,22m
5259,東京メトロ有楽町線 要町駅 14階建 築11年,賃貸マンション,東京都豊島区西池袋５,東京メトロ有楽町線/要町駅 歩1分,ＪＲ山手線/池袋駅 歩15分,西武池袋線/椎名町駅 歩11分,築11年,14階建,4階,9.1万円,10500円,-/9.1万円/-/-,1K,22m
5260,ＪＲ山手線 池袋駅 10階建 築8年,賃貸マンション,東京都豊島区池袋４,ＪＲ山手線/池袋駅 歩9分,東武東上線/北池袋駅 歩11分,ＪＲ埼京線/板橋駅 歩20分,築8年,10階建,7階,9万円,10500円,-/-/-/-,1K,21m
5261,ＪＲ山手線 池袋駅 10階建 築8年,賃貸マンション,東京都豊島区池袋４,ＪＲ山手線/池袋駅 歩9分,東武東上線/北池袋駅 歩11分,ＪＲ埼京線/板橋駅 歩20分,築8年,10階建,7階,9.5万円,10500円,-/9.5万円/-/-,1K,21m
5262,ＪＲ山手線 池袋駅 10階建 築8年,賃貸マンション,東京都豊島区池袋４,ＪＲ山手線/池袋駅 歩9分,東武東上線/北池袋駅 歩11分,ＪＲ埼京線/板橋駅 歩20分,築8年,10階建,7階,9.6万円,10500円,-/9.6万円/-/-,1K,21.52m
5263,ＪＲ山手線 池袋駅 10階建 築8年,賃貸マンション,東京都豊島区池袋４,ＪＲ山手線/池袋駅 歩9分,東武東上線/北池袋駅 歩11分,ＪＲ埼京線/板橋駅 歩20分,築8年,10階建,10階,9.7万円,10500円,-/9.7万円/-/-,1K,21m
5264,ＪＲ山手線 池袋駅 10階建 築8年,賃貸マンション,東京都豊島区池袋４,ＪＲ山手線/池袋駅 歩9分,東武東上線/北池袋駅 歩11分,ＪＲ埼京線/板橋駅 歩20分,築8年,10階建,10階,9.8万円,10500円,-/9.8万円/-/-,1K,21.52m
5265,ＪＲ山手線 池袋駅 10階建 築8年,賃貸マンション,東京都豊島区池袋４,ＪＲ山手線/池袋駅 歩9分,東武東上線/北池袋駅 歩11分,ＪＲ埼京線/板橋駅 歩20分,築8年,10階建,10階,9.8万円,10500円,-/9.8万円/-/-,1K,21.52m
5266,ビレッヂマウンテン千川,賃貸アパート,東京都豊島区要町３,東京メトロ有楽町線/千川駅 歩2分,東京メトロ有楽町線/小竹向原駅 歩10分,西武池袋線/東長崎駅 歩15分,築27年,3階建,3階,9.8万円,3000円,9.8万円/9.8万円/-/-,2DK,52.5m
5267,ビレッヂマウンテン千川,賃貸アパート,東京都豊島区要町３,東京メトロ有楽町線/千川駅 歩2分,東京メトロ有楽町線/小竹向原駅 歩10分,西武池袋線/東長崎駅 歩15分,築27年,3階建,1階,9.8万円,3000円,9.8万円/9.8万円/-/-,2DK,52.5m
5268,東京メトロ有楽町線 千川駅 3階建 築27年,賃貸アパート,東京都豊島区要町３,東京メトロ有楽町線/千川駅 歩2分,西武池袋線/椎名町駅 歩18分,東武東上線/大山駅 歩24分,築27年,3階建,2階,9.8万円,3000円,9.8万円/9.8万円/-/-,2DK,52.5m
5269,ＪＲ山手線 池袋駅 地下1地上5階建 築26年,賃貸マンション,東京都豊島区南池袋３,ＪＲ山手線/池袋駅 歩8分,東京メトロ有楽町線/東池袋駅 歩4分,東京メトロ副都心線/雑司が谷駅 歩5分,築26年,地下1地上5階建,4-5階,10万円,1000円,10万円/10万円/-/-,1LDK,47.25m
5270,ＪＲ山手線 池袋駅 地下1地上5階建 築26年,賃貸マンション,東京都豊島区南池袋３,ＪＲ山手線/池袋駅 歩8分,東京メトロ有楽町線/東池袋駅 歩4分,東京メトロ副都心線/雑司が谷駅 歩5分,築26年,地下1地上5階建,3階,10万円,1000円,10万円/10万円/-/-,1LDK,47.25m
5271,東京メトロ有楽町線 千川駅 2階建 築26年,賃貸アパート,東京都豊島区千早４,東京メトロ有楽町線/千川駅 歩8分,西武池袋線/東長崎駅 歩11分,都営大江戸線/新江古田駅 歩19分,築26年,2階建,1階,10万円,1000円,10万円/10万円/-/-,2DK,43.74m
5272,東京メトロ有楽町線 千川駅 2階建 築23年,賃貸アパート,東京都豊島区千川２,東京メトロ有楽町線/千川駅 歩7分,東京メトロ有楽町線/小竹向原駅 歩14分,東京メトロ副都心線/要町駅 歩14分,築23年,2階建,2階,9.8万円,3000円,9.8万円/9.8万円/-/-,2K,41.4m
5273,ユーコート東長崎,賃貸マンション,東京都豊島区長崎６,西武池袋線/東長崎駅 歩8分,西武池袋線/江古田駅 歩11分,東京メトロ有楽町線/千川駅 歩13分,築31年,3階建,2階,9.8万円,3000円,9.8万円/-/-/-,2DK,40.68m
5274,ＪＲ山手線 高田馬場駅 5階建 築37年,賃貸マンション,東京都豊島区高田３,ＪＲ山手線/高田馬場駅 歩5分,ＪＲ山手線/目白駅 歩10分,東京メトロ副都心線/西早稲田駅 歩14分,築37年,5階建,5階,9.8万円,3000円,9.8万円/9.8万円/-/-,ワンルーム,38m
5275,大野マンション,賃貸マンション,東京都豊島区高田３,ＪＲ山手線/高田馬場駅 歩5分,ＪＲ山手線/目白駅 歩7分,都電荒川線/学習院下駅 歩8分,築37年,5階建,5階,9.8万円,3000円,9.8万円/9.8万円/-/-,1K,38m
5276,レジデンスＨＡＲＵ,賃貸アパート,東京都豊島区池袋１,ＪＲ山手線/池袋駅 歩8分,ＪＲ埼京線/板橋駅 歩20分,東武東上線/下板橋駅 歩16分,築6年,2階建,1階,9.8万円,3000円,9.8万円/9.8万円/-/-,1DK,35.6m
5277,レジデンスＨＡＲＵ,賃貸アパート,東京都豊島区池袋１,ＪＲ山手線/池袋駅 歩8分,ＪＲ埼京線/板橋駅 歩20分,東武東上線/下板橋駅 歩16分,築6年,2階建,2階,10.2万円,3000円,10.2万円/10.2万円/-/-,1K,34.78m
5278,ＪＲ山手線 池袋駅 2階建 築6年,賃貸アパート,東京都豊島区池袋１,ＪＲ山手線/池袋駅 歩8分,東武東上線/北池袋駅 歩10分,東京メトロ有楽町線/東池袋駅 歩18分,築6年,2階建,1階,9.8万円,3000円,9.8万円/9.8万円/-/-,1DK,35.6m
5279,ＪＲ山手線 池袋駅 2階建 築6年,賃貸アパート,東京都豊島区池袋１,ＪＲ山手線/池袋駅 歩8分,東武東上線/北池袋駅 歩10分,東京メトロ有楽町線/東池袋駅 歩18分,築6年,2階建,2階,10.2万円,3000円,10.2万円/10.2万円/-/-,1K,34.78m
5280,レジデンスHARU,賃貸アパート,東京都豊島区南池袋１,ＪＲ山手線/池袋駅 歩8分,東武東上線/北池袋駅 歩12分,東京メトロ副都心線/雑司が谷駅 歩12分,築6年,2階建,1階,9.8万円,3000円,9.8万円/9.8万円/-/-,1DK,35.6m
5281,カ－サ・アヴィ－トＥ,賃貸マンション,東京都豊島区西巣鴨３,都営三田線/西巣鴨駅 歩5分,ＪＲ埼京線/板橋駅 歩15分,都営三田線/巣鴨駅 歩15分,築6年,3階建,2階,9.8万円,3000円,9.8万円/9.8万円/-/-,1LDK,34.78m
5282,ハイツ堀割,賃貸マンション,東京都豊島区西巣鴨２,ＪＲ埼京線/板橋駅 歩11分,都営三田線/西巣鴨駅 歩6分,東武東上線/北池袋駅 歩16分,築3年,4階建,2階,9.6万円,5000円,9.6万円/9.6万円/-/-,1LDK,34.64m
5283,ハイツ堀割,賃貸マンション,東京都豊島区西巣鴨２,ＪＲ埼京線/板橋駅 歩11分,都営三田線/西巣鴨駅 歩6分,東武東上線/北池袋駅 歩16分,築3年,4階建,1階,9.6万円,5000円,9.6万円/9.6万円/-/-,1LDK,34.64m
5284,ハイツ堀割,賃貸マンション,東京都豊島区西巣鴨２,ＪＲ埼京線/板橋駅 歩11分,都営三田線/西巣鴨駅 歩6分,東武東上線/北池袋駅 歩16分,築3年,4階建,1階,9.6万円,5000円,9.6万円/9.6万円/-/-,1LDK,34.64m
5285,ハイツ堀割,賃貸マンション,東京都豊島区西巣鴨２,ＪＲ埼京線/板橋駅 歩11分,都営三田線/西巣鴨駅 歩6分,東武東上線/北池袋駅 歩16分,築3年,4階建,1階,9.8万円,5000円,9.8万円/-/-/-,1LDK,32.81m
5286,ハイツ堀割,賃貸マンション,東京都豊島区西巣鴨２,ＪＲ埼京線/板橋駅 歩11分,都営三田線/西巣鴨駅 歩6分,東武東上線/北池袋駅 歩16分,築3年,4階建,2階,9.8万円,5000円,9.8万円/9.8万円/-/-,1LDK,34.64m
5287,ハイツ堀割,賃貸マンション,東京都豊島区西巣鴨２,ＪＲ埼京線/板橋駅 歩11分,都営三田線/西巣鴨駅 歩6分,東武東上線/北池袋駅 歩16分,築3年,4階建,1階,9.8万円,5000円,9.8万円/-/-/-,1LDK,32.81m
5288,サンハイツ深野,賃貸マンション,東京都豊島区西池袋５,ＪＲ山手線/池袋駅 歩8分,東京メトロ副都心線/池袋駅 歩5分,東京メトロ有楽町線/池袋駅 歩8分,築32年,3階建,1階,9.8万円,3000円,9.8万円/-/-/-,1DK,34.08m
5289,ニシキコ－ポ,賃貸マンション,東京都豊島区南池袋４,東京メトロ副都心線/雑司が谷駅 歩4分,東京メトロ有楽町線/東池袋駅 歩6分,ＪＲ山手線/池袋駅 歩13分,築33年,3階建,3階,10万円,1000円,10万円/10万円/-/-,2DK,34m
5290,都営三田線 西巣鴨駅 4階建 築3年,賃貸マンション,東京都豊島区西巣鴨２,都営三田線/西巣鴨駅 歩6分,ＪＲ埼京線/板橋駅 歩11分,東武東上線/北池袋駅 歩16分,築3年,4階建,1階,9.6万円,5000円,9.6万円/9.6万円/-/-,1LDK,33.67m
5291,都営三田線 西巣鴨駅 4階建 築3年,賃貸マンション,東京都豊島区西巣鴨２,都営三田線/西巣鴨駅 歩6分,ＪＲ埼京線/板橋駅 歩11分,東武東上線/北池袋駅 歩16分,築3年,4階建,1階,9.6万円,5000円,9.6万円/9.6万円/-/-,1LDK,32.84m
5292,都営三田線 西巣鴨駅 4階建 築3年,賃貸マンション,東京都豊島区西巣鴨２,都営三田線/西巣鴨駅 歩6分,ＪＲ埼京線/板橋駅 歩11分,東武東上線/北池袋駅 歩16分,築3年,4階建,2階,9.6万円,5000円,9.6万円/9.6万円/-/-,1LDK,32.81m
5293,都営三田線 西巣鴨駅 4階建 築3年,賃貸マンション,東京都豊島区西巣鴨２,都営三田線/西巣鴨駅 歩6分,ＪＲ埼京線/板橋駅 歩11分,東武東上線/北池袋駅 歩16分,築3年,4階建,1階,9.8万円,5000円,9.8万円/-/-/-,1LDK,32.81m
5294,都営三田線 西巣鴨駅 4階建 築3年,賃貸マンション,東京都豊島区西巣鴨２,都営三田線/西巣鴨駅 歩6分,ＪＲ埼京線/板橋駅 歩11分,東武東上線/北池袋駅 歩16分,築3年,4階建,1階,9.8万円,5000円,9.8万円/-/-/-,1LDK,32.81m
5295,ＣＡＳＡ　Ｔ．Ｙ．Ｔ,賃貸マンション,東京都豊島区西池袋３,ＪＲ山手線/池袋駅 歩5分,東京メトロ副都心線/池袋駅 歩8分,ＪＲ山手線/目白駅 歩11分,築9年,5階建,1階,9.6万円,5000円,-/9.6万円/-/-,1K,29.36m
5296,ＣＡＳＡ　Ｔ．Ｙ．Ｔ,賃貸マンション,東京都豊島区西池袋３,ＪＲ山手線/池袋駅 歩5分,東京メトロ副都心線/池袋駅 歩8分,ＪＲ山手線/目白駅 歩11分,築9年,5階建,3階,10.3万円,5000円,-/10.3万円/-/-,1K,29.36m
5297,ＪＲ山手線 池袋駅 5階建 築9年,賃貸マンション,東京都豊島区西池袋３,ＪＲ山手線/池袋駅 歩5分,ＪＲ山手線/目白駅 歩14分,東京メトロ有楽町線/要町駅 歩14分,築9年,5階建,1階,9.6万円,5000円,-/9.6万円/-/-,1K,29.36m
5298,ＪＲ山手線 池袋駅 5階建 築9年,賃貸マンション,東京都豊島区西池袋３,ＪＲ山手線/池袋駅 歩5分,ＪＲ山手線/目白駅 歩14分,東京メトロ有楽町線/要町駅 歩14分,築9年,5階建,3階,10.3万円,5000円,-/10.3万円/-/-,1K,29.36m
5299,ＪＲ山手線 池袋駅 5階建 築9年,賃貸マンション,東京都豊島区西池袋３,ＪＲ山手線/池袋駅 歩5分,東京メトロ副都心線/池袋駅 歩8分,ＪＲ山手線/目白駅 歩11分,築9年,5階建,1階,9.6万円,5000円,-/9.6万円/-/-,1K,29.36m
5300,ＪＲ山手線 大塚駅 11階建 築12年,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩5分,東京メトロ丸ノ内線/新大塚駅 歩4分,東京メトロ有楽町線/東池袋駅 歩12分,築12年,11階建,5階,9.5万円,6000円,9.5万円/-/-/-,ワンルーム,23.8m
5301,ＪＲ山手線 大塚駅 11階建 築12年,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩5分,東京メトロ丸ノ内線/新大塚駅 歩4分,東京メトロ有楽町線/東池袋駅 歩12分,築12年,11階建,4階,9.5万円,6000円,9.5万円/-/-/-,ワンルーム,23.8m
5302,ＪＲ山手線 大塚駅 11階建 築12年,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩5分,東京メトロ丸ノ内線/新大塚駅 歩4分,東京メトロ有楽町線/東池袋駅 歩12分,築12年,11階建,5階,9.5万円,6000円,9.5万円/-/-/-,ワンルーム,23.58m
5303,ＪＲ山手線 大塚駅 11階建 築12年,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩5分,東京メトロ丸ノ内線/新大塚駅 歩4分,東京メトロ有楽町線/東池袋駅 歩12分,築12年,11階建,9階,9.6万円,6000円,9.6万円/-/-/-,ワンルーム,23.8m
5304,カスタリア大塚,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩5分,東京メトロ丸ノ内線/新大塚駅 歩4分,東京メトロ有楽町線/東池袋駅 歩11分,築12年,11階建,5階,9.5万円,6000円,9.5万円/-/-/-,ワンルーム,23.8m
5305,カスタリア大塚,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩5分,東京メトロ丸ノ内線/新大塚駅 歩4分,東京メトロ有楽町線/東池袋駅 歩11分,築12年,11階建,5階,9.5万円,6000円,9.5万円/-/-/-,ワンルーム,23.58m
5306,カスタリア大塚,賃貸マンション,東京都豊島区南大塚３,ＪＲ山手線/大塚駅 歩5分,東京メトロ丸ノ内線/新大塚駅 歩4分,東京メトロ有楽町線/東池袋駅 歩11分,築12年,11階建,9階,9.6万円,6000円,9.6万円/-/-/-,ワンルーム,23.8m
5307,カスタリア大塚,賃貸マンション,東京都豊島区南大塚２,東京メトロ丸ノ内線/新大塚駅 歩5分,都電荒川線/大塚駅前駅 歩11分,ＪＲ山手線/大塚駅 歩13分,築12年,11階建,5階,9.5万円,6000円,9.5万円/-/-/-,ワンルーム,23.8m
5308,グロースメゾン池袋,賃貸マンション,東京都豊島区西池袋３,ＪＲ山手線/池袋駅 歩5分,東京メトロ副都心線/要町駅 歩10分,西武池袋線/椎名町駅 歩16分,築12年,12階建,4階,9.3万円,8000円,9.3万円/-/-/-,1K,22.4m
5309,グロースメゾン池袋,賃貸マンション,東京都豊島区西池袋３,ＪＲ山手線/池袋駅 歩5分,東京メトロ副都心線/要町駅 歩10分,西武池袋線/椎名町駅 歩16分,築12年,12階建,7階,9.6万円,8000円,9.6万円/-/-/-,1K,22.4m
5310,ＪＲ山手線 池袋駅 12階建 築12年,賃貸マンション,東京都豊島区西池袋３,ＪＲ山手線/池袋駅 歩5分,東京メトロ有楽町線/要町駅 歩11分,西武池袋線/椎名町駅 歩18分,築12年,12階建,4階,9.3万円,8000円,9.3万円/-/-/-,1K,22.4m
5311,ガーデンテラスＢ,賃貸アパート,東京都豊島区千川２,東京メトロ有楽町線/千川駅 歩7分,東京メトロ有楽町線/小竹向原駅 歩14分,東京メトロ副都心線/要町駅 歩14分,築23年,2階建,2階,9.8万円,3200円,9.8万円/9.8万円/-/-,2DK,41.4m
5312,東京メトロ有楽町線 護国寺駅 11階建 築15年,賃貸マンション,東京都豊島区雑司が谷１,東京メトロ有楽町線/護国寺駅 歩5分,東京メトロ有楽町線/東池袋駅 歩7分,都電荒川線/東池袋四丁目駅 歩7分,築15年,11階建,4階,9.1万円,10500円,-/9.1万円/-/-,1K,22.05m
