,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
4865,エスコート平和島,賃貸マンション,東京都大田区大森本町２,京急本線/平和島駅 歩4分,ＪＲ京浜東北線/大森駅 歩15分,東京モノレール/流通センター駅 歩16分,築18年,12階建,4階,8.3万円,5000円,8.3万円/8.3万円/-/-,1K,32.85m
4866,エスコート平和島,賃貸マンション,東京都大田区大森本町２,京急本線/平和島駅 歩4分,ＪＲ京浜東北線/大森駅 歩15分,東京モノレール/流通センター駅 歩16分,築18年,12階建,9階,9.5万円,-,9.5万円/9.5万円/-/-,2K,32.85m
4867,エスコート平和島,賃貸マンション,東京都大田区大森本町２,京急本線/平和島駅 歩4分,ＪＲ京浜東北線/大森駅 歩15分,東京モノレール/流通センター駅 歩16分,築18年,12階建,2階,8.5万円,10500円,-/8.5万円/-/-,1K,28.13m
4868,東急多摩川線 鵜の木駅 3階建 築26年,賃貸マンション,東京都大田区鵜の木３,東急多摩川線/鵜の木駅 歩5分,東急池上線/久が原駅 歩9分,東急東横線/多摩川駅 歩20分,築26年,3階建,3階,7.6万円,-,-/-/-/-,1LDK,30.97m
4869,馬文コーポ,賃貸マンション,東京都大田区北馬込１,東急大井町線/荏原町駅 歩5分,都営浅草線/馬込駅 歩8分,東急大井町線/旗の台駅 歩12分,築47年,3階建,2階,7.3万円,3000円,7.3万円/-/-/-,2K,30m
4870,京急本線 京急蒲田駅 2階建 築32年,賃貸アパート,東京都大田区南蒲田１,京急本線/京急蒲田駅 歩7分,京急空港線/糀谷駅 歩6分,ＪＲ京浜東北線/蒲田駅 歩17分,築32年,2階建,2階,7.5万円,1000円,7.5万円/7.5万円/-/-,2K,29.7m
4871,京急本線 京急蒲田駅 2階建 築32年,賃貸アパート,東京都大田区南蒲田１,京急本線/京急蒲田駅 歩7分,京急空港線/糀谷駅 歩6分,ＪＲ京浜東北線/蒲田駅 歩17分,築32年,2階建,2階,7.5万円,1000円,7.5万円/7.5万円/-/-,2K,29.7m
4872,第１市川荘,賃貸アパート,東京都大田区西蒲田３,東急池上線/蓮沼駅 歩9分,東急多摩川線/蒲田駅 歩14分,東急池上線/池上駅 歩15分,築39年,2階建,2階,7.5万円,1000円,7.5万円/7.5万円/-/-,1K,29.7m
4873,フラットにしみね,賃貸マンション,東京都大田区西嶺町,東急池上線/御嶽山駅 歩7分,東急多摩川線/沼部駅 歩10分,東急池上線/久が原駅 歩10分,築46年,3階建,1階,7.6万円,-,-/7.6万円/-/-,1K,29m
4874,喜作マンション,賃貸マンション,東京都大田区仲六郷４,京急本線/六郷土手駅 歩1分,京急本線/京急川崎駅 歩19分,京急本線/雑色駅 歩16分,築47年,4階建,3階,7.4万円,2000円,7.4万円/7.4万円/-/-,2K,28.8m
4875,京急空港線 糀谷駅 4階建 築0年,賃貸マンション,東京都大田区南蒲田３,京急空港線/糀谷駅 歩4分,ＪＲ京浜東北線/蒲田駅 歩21分,京急本線/京急蒲田駅 歩10分,築0年,4階建,3階,7.1万円,5000円,3.55万円/10.65万円/-/-,1K,22.67m
4876,京急空港線 糀谷駅 4階建 築0年,賃貸マンション,東京都大田区南蒲田３,京急空港線/糀谷駅 歩4分,ＪＲ京浜東北線/蒲田駅 歩21分,京急本線/京急蒲田駅 歩10分,築0年,4階建,2階,7.8万円,5000円,3.9万円/11.7万円/-/-,ワンルーム,26.73m
4877,京急空港線 糀谷駅 4階建 築0年,賃貸マンション,東京都大田区南蒲田３,京急空港線/糀谷駅 歩4分,ＪＲ京浜東北線/蒲田駅 歩21分,京急本線/京急蒲田駅 歩10分,築0年,4階建,2階,7.9万円,5000円,3.95万円/11.85万円/-/-,ワンルーム,28.42m
4878,京急本線 梅屋敷駅 2階建 築16年,賃貸アパート,東京都大田区大森東４,京急本線/梅屋敷駅 歩13分,京急本線/大森町駅 歩13分,東京モノレール/昭和島駅 歩15分,築16年,2階建,2階,7.5万円,1000円,-/-/-/-,1K,28.38m
4879,カーサローザ,賃貸アパート,東京都大田区大森東４,京急本線/梅屋敷駅 歩13分,京急本線/大森町駅 歩13分,東京モノレール/昭和島駅 歩15分,築16年,2階建,2階,7.5万円,1000円,-/-/-/-,1K,28.38m
4880,丸山ハイツ,賃貸アパート,東京都大田区南蒲田１,京急本線/京急蒲田駅 歩7分,京急空港線/糀谷駅 歩7分,ＪＲ京浜東北線/蒲田駅 歩18分,築32年,2階建,2階,7.5万円,1000円,7.5万円/-/-/-,2K,28m
4881,丸山ハイツ,賃貸アパート,東京都大田区南蒲田１,京急本線/京急蒲田駅 歩7分,京急空港線/糀谷駅 歩7分,ＪＲ京浜東北線/蒲田駅 歩18分,築32年,2階建,2階,7.5万円,1000円,7.5万円/7.5万円/-/-,2K,28m
4882,ミソノプラザ,賃貸マンション,東京都大田区西蒲田７,ＪＲ京浜東北線/蒲田駅 歩5分,東急池上線/蓮沼駅 歩3分,京急本線/京急蒲田駅 歩18分,築26年,5階建,3階,7万円,6000円,7万円/10.5万円/-/7万円,1DK,28m
4883,ミソノプラザ,賃貸マンション,東京都大田区西蒲田７,ＪＲ京浜東北線/蒲田駅 歩5分,東急池上線/蓮沼駅 歩3分,京急本線/京急蒲田駅 歩18分,築26年,5階建,3階,7.2万円,6000円,7.2万円/3.6万円/-/7.2万円,1DK,28m
4884,ミソノプラザ,賃貸マンション,東京都大田区西蒲田７,ＪＲ京浜東北線/蒲田駅 歩5分,東急池上線/蓮沼駅 歩3分,京急本線/京急蒲田駅 歩18分,築26年,5階建,3階,7.6万円,6000円,7.6万円/15.2万円/-/7.6万円,1DK,28m
4885,ミソノプラザ,賃貸マンション,東京都大田区西蒲田７,ＪＲ京浜東北線/蒲田駅 歩5分,東急池上線/蓮沼駅 歩3分,京急本線/京急蒲田駅 歩18分,築26年,5階建,3階,8.3万円,6000円,8.3万円/8.3万円/-/8.3万円,1DK,28m
4886,東急池上線 千鳥町駅 地下1地上2階建 築21年,賃貸マンション,東京都大田区久が原５,東急池上線/千鳥町駅 歩13分,東急池上線/池上駅 歩14分,東急池上線/久が原駅 歩17分,築21年,地下1地上2階建,B2階,7.3万円,3000円,7.3万円/-/-/-,ワンルーム,27.37m
4887,リブリ・ギャラクシーウルフ,賃貸マンション,東京都大田区大森東４,京急本線/大森町駅 歩14分,京急本線/梅屋敷駅 歩15分,東京モノレール/昭和島駅 歩15分,築5年,3階建,1階,7.2万円,4000円,7.2万円/7.2万円/-/7.2万円,1K,27.32m
4888,京急本線 大森町駅 3階建 築5年,賃貸マンション,東京都大田区大森東４,京急本線/大森町駅 歩14分,東京モノレール/昭和島駅 歩15分,京急本線/梅屋敷駅 歩16分,築5年,3階建,1階,7.2万円,4000円,7.2万円/7.2万円/-/7.2万円,1K,27.32m
4889,シャルマン・ローザ,賃貸アパート,東京都大田区大森西３,京急本線/大森町駅 歩4分,京急本線/平和島駅 歩11分,ＪＲ京浜東北線/大森駅 歩25分,築12年,2階建,1階,7.3万円,3000円,7.3万円/7.3万円/-/-,1K,27.16m
4890,SOUTH&O,賃貸アパート,東京都大田区大森南２,東京モノレール/昭和島駅 歩15分,京急空港線/大鳥居駅 歩16分,京急本線/大森町駅 歩20分,築5年,2階建,2階,7.5万円,1000円,7.5万円/7.5万円/-/-,1K,26.79m
4891,京急空港線 大鳥居駅 2階建 築5年,賃貸アパート,東京都大田区大森南２,京急空港線/大鳥居駅 歩16分,東京モノレール/昭和島駅 歩13分,京急本線/梅屋敷駅 歩18分,築5年,2階建,2階,7.5万円,1000円,7.5万円/7.5万円/-/-,1K,26.79m
4892,東急池上線 石川台駅 6階建 築48年,賃貸マンション,東京都大田区東雪谷２,東急池上線/石川台駅 歩4分,東急池上線/雪が谷大塚駅 歩10分,東急池上線/洗足池駅 歩11分,築48年,6階建,5階,7.3万円,3000円,7.3万円/7.3万円/-/3.5万円,2K,26.1m
4893,セレノ・コーヴォ,賃貸アパート,東京都大田区西六郷２,京急本線/雑色駅 歩9分,ＪＲ京浜東北線/蒲田駅 歩20分,京急本線/京急蒲田駅 歩28分,築4年,3階建,1階,7.3万円,3000円,-/7.3万円/-/-,1K,25.43m
4894,セレノ・コーヴォ,賃貸アパート,東京都大田区西六郷２,京急本線/雑色駅 歩9分,ＪＲ京浜東北線/蒲田駅 歩20分,京急本線/京急蒲田駅 歩28分,築4年,3階建,1階,7.5万円,3000円,-/7.5万円/-/-,1K,25.43m
4895,京急本線 雑色駅 3階建 築4年,賃貸アパート,東京都大田区西六郷２,京急本線/雑色駅 歩9分,ＪＲ京浜東北線/蒲田駅 歩20分,京急本線/京急蒲田駅 歩28分,築4年,3階建,1階,7.3万円,3000円,-/7.3万円/-/-,1K,25.43m
4896,京急本線 雑色駅 3階建 築4年,賃貸アパート,東京都大田区西六郷２,京急本線/雑色駅 歩9分,ＪＲ京浜東北線/蒲田駅 歩20分,京急本線/京急蒲田駅 歩28分,築4年,3階建,1階,7.5万円,3000円,-/7.5万円/-/-,1K,25.62m
4897,京急本線 雑色駅 3階建 築4年,賃貸アパート,東京都大田区西六郷２,京急本線/雑色駅 歩9分,ＪＲ京浜東北線/蒲田駅 歩20分,京急本線/京急蒲田駅 歩28分,築4年,3階建,1階,7.5万円,3000円,-/7.5万円/-/-,1K,25.62m
4898,都営浅草線 馬込駅 2階建 築19年,賃貸マンション,東京都大田区北馬込２,都営浅草線/馬込駅 歩5分,東急大井町線/荏原町駅 歩11分,東急池上線/旗の台駅 歩17分,築19年,2階建,1階,7.3万円,3000円,-/-/-/-,ワンルーム,25.3m
4899,ＪＲ京浜東北線 蒲田駅 2階建 築42年,賃貸アパート,東京都大田区西蒲田３,ＪＲ京浜東北線/蒲田駅 歩12分,東急池上線/蓮沼駅 歩7分,東急池上線/池上駅 歩13分,築42年,2階建,1階,7.5万円,1000円,7.5万円/7.5万円/-/-,ワンルーム,25m
4900,ＪＲ京浜東北線 大森駅 2階建 築10年,賃貸アパート,東京都大田区大森北４,ＪＲ京浜東北線/大森駅 歩10分,京急本線/平和島駅 歩15分,京急本線/大森海岸駅 歩15分,築10年,2階建,1階,7.6万円,-,7.6万円/7.6万円/-/-,1K,24.71m
4901,サリーレタカハタ,賃貸マンション,東京都大田区西六郷３,京急本線/六郷土手駅 歩8分,京急本線/雑色駅 歩9分,京急大師線/港町駅 歩17分,築11年,3階建,2階,7.3万円,3000円,7.3万円/10.95万円/-/7.3万円,1K,24.41m
4902,サリーレタカハタ,賃貸マンション,東京都大田区西六郷３,京急本線/六郷土手駅 歩8分,京急本線/雑色駅 歩9分,京急大師線/港町駅 歩17分,築11年,3階建,2階,7.5万円,3000円,7.5万円/3.75万円/-/7.5万円,1K,24.41m
4903,サリーレタカハタ,賃貸マンション,東京都大田区西六郷３,京急本線/六郷土手駅 歩8分,京急本線/雑色駅 歩9分,京急大師線/港町駅 歩17分,築11年,3階建,2階,7.9万円,3000円,7.9万円/15.8万円/-/7.9万円,1K,24.41m
4904,T・REST,賃貸マンション,東京都大田区中馬込３,都営浅草線/西馬込駅 歩9分,東急池上線/長原駅 歩18分,都営浅草線/馬込駅 歩16分,築13年,3階建,3階,7.4万円,2000円,7.4万円/7.4万円/-/-,1K,23.84m
4905,T・REST,賃貸マンション,東京都大田区中馬込３,都営浅草線/西馬込駅 歩9分,東急池上線/長原駅 歩18分,都営浅草線/馬込駅 歩16分,築13年,3階建,3階,7.4万円,3000円,7.4万円/7.4万円/-/-,1K,23.84m
4906,T・REST,賃貸マンション,東京都大田区中馬込３,都営浅草線/西馬込駅 歩9分,東急池上線/長原駅 歩18分,都営浅草線/馬込駅 歩16分,築13年,3階建,2階,7.7万円,2000円,7.7万円/7.7万円/-/-,1K,24.28m
4907,T・REST,賃貸マンション,東京都大田区中馬込３,都営浅草線/西馬込駅 歩9分,東急池上線/長原駅 歩18分,都営浅草線/馬込駅 歩16分,築13年,3階建,2階,7.7万円,3000円,7.7万円/7.7万円/-/-,1K,24.28m
4908,シュテルン,賃貸アパート,東京都大田区萩中１,京急空港線/糀谷駅 歩8分,京急本線/京急蒲田駅 歩16分,京急空港線/大鳥居駅 歩16分,築15年,2階建,2階,7.2万円,4000円,7.2万円/7.2万円/-/-,1K,24m
4909,都営浅草線 西馬込駅 3階建 築14年,賃貸マンション,東京都大田区池上２,都営浅草線/西馬込駅 歩10分,東急池上線/池上駅 歩13分,東急池上線/千鳥町駅 歩19分,築14年,3階建,2階,7.2万円,4000円,7.2万円/7.2万円/-/-,1K,23.89m
4910,フル－レ池上,賃貸マンション,東京都大田区池上２,都営浅草線/西馬込駅 歩11分,東急池上線/池上駅 歩13分,東急池上線/千鳥町駅 歩19分,築14年,3階建,2階,7.2万円,4000円,7.2万円/7.2万円/-/-,1K,23.89m
4911,Ｖｉｌｌａ　Ｈ＆Ｂ,賃貸アパート,東京都大田区大森西６,京急本線/梅屋敷駅 歩3分,京急本線/京急蒲田駅 歩14分,ＪＲ京浜東北線/蒲田駅 歩19分,築4年,2階建,1階,7.2万円,4000円,7.2万円/-/-/-,1K,23.79m
4912,ハイネスウェル,賃貸マンション,東京都大田区西糀谷４,京急空港線/糀谷駅 歩5分,京急本線/京急蒲田駅 歩15分,京急空港線/大鳥居駅 歩13分,築8年,4階建,1階,7.1万円,5000円,7.1万円/7.1万円/-/-,1K,23.78m
4913,カーザミア池上,賃貸マンション,東京都大田区池上８,東急池上線/池上駅 歩9分,東急池上線/蓮沼駅 歩15分,ＪＲ京浜東北線/蒲田駅 歩25分,築32年,3階建,1階,7.4万円,2000円,7.4万円/7.4万円/-/-,1K,23.6m
4914,ヒルズ雪谷,賃貸マンション,東京都大田区南雪谷１,東急池上線/雪が谷大塚駅 歩2分,東急目黒線/大岡山駅 歩22分,東急池上線/石川台駅 歩8分,築13年,10階建,4階,7.4万円,2000円,7.4万円/7.4万円/-/-,1K,22.32m
4915,ヒルズ雪谷,賃貸マンション,東京都大田区南雪谷１,東急池上線/雪が谷大塚駅 歩2分,東急目黒線/大岡山駅 歩22分,東急池上線/石川台駅 歩8分,築13年,10階建,6階,7.8万円,2000円,7.8万円/7.8万円/-/-,1K,23.3m
4916,ヒルズ雪谷,賃貸マンション,東京都大田区南雪谷１,東急池上線/雪が谷大塚駅 歩2分,東急目黒線/大岡山駅 歩22分,東急池上線/石川台駅 歩8分,築13年,10階建,6階,7.8万円,2000円,7.8万円/7.8万円/-/-,1K,22.3m
4917,パークサイド,賃貸アパート,東京都大田区南蒲田２,京急本線/京急蒲田駅 歩7分,京急空港線/糀谷駅 歩9分,None,築13年,2階建,1階,7.6万円,-,7.6万円/7.6万円/-/-,1K,23.19m
4918,メゾンベルファミーユ,賃貸アパート,東京都大田区西蒲田３,東急池上線/蓮沼駅 歩8分,東急池上線/池上駅 歩12分,ＪＲ京浜東北線/蒲田駅 歩14分,築11年,3階建,1階,7.3万円,3000円,3.65万円/3.65万円/-/-,1K,22.71m
4919,東急池上線 蓮沼駅 3階建 築11年,賃貸アパート,東京都大田区西蒲田３,東急池上線/蓮沼駅 歩7分,ＪＲ京浜東北線/蒲田駅 歩13分,東急多摩川線/蒲田駅 歩16分,築11年,3階建,1階,7.3万円,3000円,3.65万円/3.65万円/-/-,1K,22.71m
4920,ヴィラ桜坂,賃貸アパート,東京都大田区田園調布本町,東急多摩川線/沼部駅 歩2分,東急東横線/多摩川駅 歩11分,東急池上線/御嶽山駅 歩14分,築17年,2階建,2階,7.2万円,4000円,7.2万円/7.2万円/-/-,1K,22.7m
4921,グレースコート東矢口,賃貸アパート,東京都大田区東矢口３,東急池上線/蓮沼駅 歩4分,東急多摩川線/矢口渡駅 歩9分,ＪＲ京浜東北線/蒲田駅 歩12分,築16年,2階建,2階,7.4万円,2000円,7.4万円/7.4万円/-/-,1K,22.68m
4922,都営浅草線 西馬込駅 3階建 築45年,賃貸マンション,東京都大田区南馬込５,都営浅草線/西馬込駅 歩7分,都営浅草線/馬込駅 歩10分,ＪＲ京浜東北線/大森駅 歩24分,築45年,3階建,3階,7.3万円,3000円,7.3万円/7.3万円/-/-,1K,22.5m
4923,カサメントフェリーチェ,賃貸マンション,東京都大田区大森西５,京急本線/大森町駅 歩4分,京急本線/梅屋敷駅 歩5分,京急本線/平和島駅 歩13分,築10年,3階建,1階,7.3万円,3000円,7.3万円/10.95万円/-/7.3万円,1K,22.5m
4924,カサメントフェリーチェ,賃貸マンション,東京都大田区大森西５,京急本線/大森町駅 歩4分,京急本線/梅屋敷駅 歩5分,京急本線/平和島駅 歩13分,築10年,3階建,1階,7.5万円,3000円,7.5万円/3.75万円/-/7.5万円,1K,22.5m
4925,カサメントフェリーチェ,賃貸マンション,東京都大田区大森西５,京急本線/大森町駅 歩4分,京急本線/梅屋敷駅 歩5分,京急本線/平和島駅 歩13分,築10年,3階建,1階,7.9万円,3000円,7.9万円/15.8万円/-/7.9万円,1K,22.5m
4926,カサメントフェリーチェ,賃貸マンション,東京都大田区大森西５,京急本線/大森町駅 歩4分,京急本線/梅屋敷駅 歩5分,京急本線/平和島駅 歩13分,築10年,3階建,1階,8.6万円,3000円,8.6万円/8.6万円/-/8.6万円,1K,22.5m
4927,アルテ池上,賃貸マンション,東京都大田区池上５,東急池上線/池上駅 歩5分,ＪＲ京浜東北線/蒲田駅 歩21分,東急池上線/蓮沼駅 歩13分,築16年,5階建,2階,7.1万円,5000円,7.1万円/7.1万円/-/-,1K,22.31m
4928,アイリスコート,賃貸マンション,東京都大田区羽田４,京急空港線/穴守稲荷駅 歩3分,京急空港線/大鳥居駅 歩8分,京急空港線/天空橋駅 歩8分,築8年,5階建,3階,7.1万円,5000円,7.1万円/14.2万円/-/-,1K,22.21m
4929,アイリスコート,賃貸マンション,東京都大田区羽田４,京急空港線/穴守稲荷駅 歩3分,京急空港線/大鳥居駅 歩8分,京急空港線/天空橋駅 歩8分,築8年,5階建,3階,7.3万円,5000円,7.3万円/7.3万円/-/-,1K,22.21m
4930,アイリスコート,賃貸マンション,東京都大田区羽田４,京急空港線/穴守稲荷駅 歩3分,京急空港線/大鳥居駅 歩8分,京急空港線/天空橋駅 歩8分,築8年,5階建,3階,7.3万円,5000円,7.3万円/14.6万円/-/-,1K,22.21m
4931,アイリスコート,賃貸マンション,東京都大田区羽田４,京急空港線/穴守稲荷駅 歩3分,京急空港線/大鳥居駅 歩8分,京急空港線/天空橋駅 歩8分,築8年,5階建,3階,7.6万円,5000円,7.6万円/7.6万円/-/-,1K,22.21m
4932,アイリスコート,賃貸マンション,東京都大田区羽田４,京急空港線/穴守稲荷駅 歩3分,京急空港線/大鳥居駅 歩8分,京急空港線/天空橋駅 歩8分,築8年,5階建,3階,7.7万円,5000円,7.7万円/15.4万円/-/-,1K,22.21m
4933,アイリスコート,賃貸マンション,東京都大田区羽田４,京急空港線/穴守稲荷駅 歩3分,京急空港線/大鳥居駅 歩8分,京急空港線/天空橋駅 歩8分,築8年,5階建,3階,8万円,5000円,8万円/16万円/-/-,1K,22.21m
4934,アイリスコート,賃貸マンション,東京都大田区羽田４,京急空港線/穴守稲荷駅 歩3分,京急空港線/大鳥居駅 歩8分,京急空港線/天空橋駅 歩8分,築8年,5階建,3階,8.4万円,5000円,8.4万円/8.4万円/-/-,1K,22.21m
4935,アイリスコート,賃貸マンション,東京都大田区羽田４,京急空港線/穴守稲荷駅 歩3分,京急空港線/大鳥居駅 歩8分,京急空港線/天空橋駅 歩8分,築8年,5階建,3階,8.7万円,5000円,8.7万円/8.7万円/-/-,1K,22.21m
4936,グランシャリオ　201号室,賃貸アパート,東京都大田区西蒲田４,ＪＲ京浜東北線/蒲田駅 歩10分,東急池上線/蓮沼駅 歩14分,東急池上線/池上駅 歩18分,築11年,2階建,2階,7.2万円,4000円,7.2万円/3.6万円/-/-,1K,22m
4937,ヴォーガコルテ多摩川IV,賃貸マンション,東京都大田区矢口２,東急多摩川線/武蔵新田駅 歩5分,東急多摩川線/矢口渡駅 歩10分,東急池上線/千鳥町駅 歩16分,築7年,6階建,1階,6.8万円,8000円,-/-/6.8万円/6.8万円,1K,21.66m
4938,ヴォーガコルテ多摩川IV,賃貸マンション,東京都大田区矢口２,東急多摩川線/武蔵新田駅 歩5分,東急多摩川線/矢口渡駅 歩10分,東急池上線/千鳥町駅 歩16分,築7年,6階建,4階,7.5万円,8000円,-/-/7.5万円/7.5万円,1K,21.6m
4939,ルーブル池上参番館,賃貸マンション,東京都大田区中央８,東急池上線/池上駅 歩9分,都営浅草線/西馬込駅 歩14分,東急池上線/蓮沼駅 歩15分,築17年,8階建,5階,6.8万円,8000円,6.8万円/6.8万円/-/-,1K,20.35m
4940,ルーブル池上参番館,賃貸マンション,東京都大田区中央８,東急池上線/池上駅 歩9分,都営浅草線/西馬込駅 歩14分,東急池上線/蓮沼駅 歩15分,築17年,8階建,8階,7.7万円,-,7.7万円/7.7万円/-/7.7万円,ワンルーム,21.63m
4941,レラシオネス,賃貸マンション,東京都大田区蒲田本町２,ＪＲ京浜東北線/蒲田駅 歩9分,京急本線/京急蒲田駅 歩11分,東急多摩川線/蒲田駅 歩9分,新築,4階建,2階,7.3万円,3000円,7.3万円/7.3万円/-/-,ワンルーム,21.33m
4942,東急池上線 洗足池駅 2階建 築7年,賃貸アパート,東京都大田区東雪谷１,東急池上線/洗足池駅 歩5分,東急池上線/石川台駅 歩8分,東急池上線/長原駅 歩14分,築7年,2階建,1階,7.2万円,4000円,7.2万円/-/-/7.2万円,1K,17.42m
4943,東急池上線 洗足池駅 2階建 築7年,賃貸アパート,東京都大田区東雪谷１,東急池上線/洗足池駅 歩5分,東急池上線/石川台駅 歩8分,東急池上線/長原駅 歩14分,築7年,2階建,2階,7.5万円,4000円,-/-/-/-,1K,21.13m
4944,KFLAT,賃貸マンション,東京都大田区北千束１,東急大井町線/大岡山駅 歩2分,東急目黒線/洗足駅 歩14分,None,築17年,3階建,2階,7.5万円,1000円,7.5万円/7.5万円/-/-,1K,20.5m
4945,東急池上線 池上駅 8階建 築17年,賃貸マンション,東京都大田区中央８,東急池上線/池上駅 歩11分,都営浅草線/西馬込駅 歩19分,東急池上線/蓮沼駅 歩19分,築17年,8階建,5階,6.8万円,8000円,6.8万円/6.8万円/-/-,1K,20.35m
4946,エバ・グリーン雪ヶ谷大塚,賃貸アパート,東京都大田区南雪谷１,東急池上線/雪が谷大塚駅 歩4分,None,None,築28年,2階建,2階,7.3万円,3000円,-/-/-/-,ワンルーム,20.3m
4947,プラムコート大森,賃貸アパート,東京都大田区大森中２,京急本線/梅屋敷駅 歩4分,京急本線/大森町駅 歩8分,京急本線/京急蒲田駅 歩13分,築13年,2階建,1階,7.3万円,3000円,7.3万円/7.3万円/-/-,1K,20.25m
4948,ハイツマツザキ,賃貸マンション,東京都大田区千鳥２,東急多摩川線/武蔵新田駅 歩5分,東急池上線/千鳥町駅 歩7分,東急多摩川線/下丸子駅 歩11分,築48年,3階建,2階,7.3万円,3000円,-/-/-/-,1K,20m
4949,ルミナス大森山王,賃貸アパート,東京都大田区山王２,ＪＲ京浜東北線/大森駅 歩5分,京急本線/大森海岸駅 歩15分,None,築1年,2階建,2階,7.3万円,3000円,7.3万円/7.3万円/-/-,ワンルーム,19.29m
4950,ルミナス大森山王,賃貸アパート,東京都大田区山王２,ＪＲ京浜東北線/大森駅 歩5分,京急本線/大森海岸駅 歩15分,None,築1年,2階建,2階,7.4万円,3000円,7.4万円/7.4万円/-/-,ワンルーム,19.23m
4951,ＪＲ京浜東北線 大森駅 2階建 新築,賃貸アパート,東京都大田区山王２,ＪＲ京浜東北線/大森駅 歩5分,京急本線/大森海岸駅 歩15分,None,新築,2階建,2階,7.3万円,3000円,7.3万円/7.3万円/-/-,ワンルーム,19.29m
4952,ＪＲ京浜東北線 大森駅 2階建 新築,賃貸アパート,東京都大田区山王２,ＪＲ京浜東北線/大森駅 歩5分,京急本線/大森海岸駅 歩15分,None,新築,2階建,2階,7.4万円,3000円,7.4万円/7.4万円/-/-,ワンルーム,19.23m
4953,ルクシェール武蔵新田,賃貸マンション,東京都大田区矢口１,東急多摩川線/武蔵新田駅 歩2分,東急池上線/千鳥町駅 歩7分,東急多摩川線/下丸子駅 歩9分,築4年,7階建,2階,6.8万円,8000円,-/6.8万円/-/-,1K,19.12m
4954,東急多摩川線 武蔵新田駅 7階建 築4年,賃貸マンション,東京都大田区矢口１,東急多摩川線/武蔵新田駅 歩2分,東急池上線/千鳥町駅 歩7分,東急多摩川線/下丸子駅 歩10分,築4年,7階建,2階,6.8万円,8000円,-/6.8万円/-/-,1K,19.12m
4955,ロフト・フジ,賃貸アパート,東京都大田区南蒲田１,京急本線/京急蒲田駅 歩2分,ＪＲ京浜東北線/蒲田駅 歩12分,京急空港線/糀谷駅 歩10分,築2年,2階建,2階,7.3万円,3000円,7.3万円/7.3万円/-/-,1K,18.64m
4956,京急空港線 京急蒲田駅 2階建 築2年,賃貸アパート,東京都大田区南蒲田１,京急空港線/京急蒲田駅 歩2分,京急空港線/糀谷駅 歩11分,ＪＲ京浜東北線/蒲田駅 歩12分,築2年,2階建,2階,7.3万円,3000円,7.3万円/7.3万円/-/-,ワンルーム,18.64m
4957,アーバンヒルズ西馬込レジデンス,賃貸アパート,東京都大田区仲池上２,都営浅草線/西馬込駅 歩9分,東急池上線/池上駅 歩13分,東急池上線/千鳥町駅 歩23分,築2年,3階建,1階,7.3万円,3000円,7.3万円/7.3万円/-/-,ワンルーム,17.17m
4958,アーバンヒルズ西馬込レジデンス,賃貸アパート,東京都大田区仲池上２,都営浅草線/西馬込駅 歩9分,東急池上線/池上駅 歩13分,東急池上線/千鳥町駅 歩23分,築2年,3階建,2階,7.5万円,3000円,7.5万円/-/-/-,ワンルーム,18.05m
4959,アーバンヒルズ西馬込レジデンス,賃貸アパート,東京都大田区仲池上２,都営浅草線/西馬込駅 歩9分,東急池上線/池上駅 歩13分,東急池上線/千鳥町駅 歩23分,築2年,3階建,3階,7.5万円,3000円,7.5万円/7.5万円/-/-,1K,18.05m
4960,アーバンヒルズ西馬込レジデンス,賃貸アパート,東京都大田区仲池上２,都営浅草線/西馬込駅 歩9分,東急池上線/池上駅 歩13分,東急池上線/千鳥町駅 歩23分,築2年,3階建,3階,7.9万円,3000円,7.9万円/-/-/-,ワンルーム,18.05m
4961,ファインコート上池台,賃貸アパート,東京都大田区上池台３,東急池上線/洗足池駅 歩7分,東急池上線/長原駅 歩13分,東急池上線/石川台駅 歩13分,築3年,3階建,3階,7.3万円,3000円,-/-/-/-,ワンルーム,17.26m
4962,ファインコート上池台,賃貸アパート,東京都大田区上池台３,東急池上線/洗足池駅 歩7分,東急池上線/長原駅 歩13分,東急池上線/石川台駅 歩13分,築3年,3階建,3階,7.4万円,3000円,-/-/-/-,ワンルーム,18.05m
4963,パールハイム,賃貸マンション,東京都大田区西糀谷３,京急空港線/大鳥居駅 歩7分,京急空港線/糀谷駅 歩12分,京急空港線/穴守稲荷駅 歩20分,築37年,4階建,4階,7.3万円,3150円,7.3万円/7.3万円/-/-,2K,35m
4964,京急本線 京急蒲田駅 4階建 築37年,賃貸マンション,東京都大田区西糀谷３,京急本線/京急蒲田駅 歩20分,京急空港線/大鳥居駅 歩7分,京急空港線/糀谷駅 歩12分,築37年,4階建,4階,7.3万円,3150円,7.3万円/7.3万円/-/-,2K,35m
4965,ル・リオン下丸子,賃貸マンション,東京都大田区下丸子２,東急多摩川線/武蔵新田駅 歩8分,東急多摩川線/下丸子駅 歩10分,東急多摩川線/矢口渡駅 歩15分,築5年,5階建,1階,6.62万円,10000円,-/-/-/-,ワンルーム,21.1m
