,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
0,水光荘,賃貸アパート,東京都江戸川区平井５,ＪＲ総武線/平井駅 歩6分,東武亀戸線/東あずま駅 歩18分,ＪＲ総武線/新小岩駅 歩23分,築58年,2階建,1階,2.5万円,-,2.5万円/-/-/-,ワンルーム,9m
1,水光荘,賃貸アパート,東京都江戸川区平井５,ＪＲ総武線/平井駅 歩6分,東武亀戸線/東あずま駅 歩18分,ＪＲ総武線/新小岩駅 歩23分,築58年,2階建,2階,2.5万円,-,2.5万円/-/-/-,ワンルーム,9m
2,馬場荘,賃貸マンション,東京都江戸川区平井６,ＪＲ総武線/平井駅 歩4分,東武亀戸線/東あずま駅 歩12分,ＪＲ総武線/亀戸駅 歩28分,築46年,3階建,2階,2.8万円,500円,2.8万円/2.8万円/-/-,ワンルーム,12.96m
3,馬場荘,賃貸マンション,東京都江戸川区平井６,ＪＲ総武線/平井駅 歩4分,東武亀戸線/東あずま駅 歩12分,ＪＲ総武線/亀戸駅 歩28分,築46年,3階建,3階,3.5万円,500円,3.5万円/3.5万円/-/-,ワンルーム,16.5m
4,馬場荘,賃貸マンション,東京都江戸川区平井６,ＪＲ総武線/平井駅 歩4分,東武亀戸線/東あずま駅 歩12分,ＪＲ総武線/亀戸駅 歩28分,築46年,3階建,3階,3.8万円,500円,3.8万円/3.8万円/-/-,ワンルーム,16.5m
5,酒巻荘,賃貸アパート,東京都江戸川区平井２,ＪＲ総武線/平井駅 歩7分,None,None,築51年,2階建,2階,2.8万円,1500円,2.8万円/2.8万円/-/-,ワンルーム,9.91m
6,小林荘,賃貸アパート,東京都江戸川区西葛西１,東京メトロ東西線/西葛西駅 歩19分,None,None,築43年,2階建,2階,3万円,-,3万円/3万円/-/-,2K,23.1m
7,光山荘,賃貸アパート,東京都江戸川区平井１,ＪＲ総武線/平井駅 歩11分,東武亀戸線/亀戸水神駅 歩24分,都営新宿線/東大島駅 歩22分,築58年,2階建,2階,2.5万円,5000円,-/2.5万円/-/-,ワンルーム,9m
8,もみじ荘,賃貸アパート,東京都江戸川区平井４,ＪＲ総武線/平井駅 歩9分,東武亀戸線/亀戸水神駅 歩23分,都営新宿線/東大島駅 歩26分,築51年,2階建,1階,2.8万円,2400円,2.8万円/2.8万円/-/-,ワンルーム,9.91m
9,もみじ荘,賃貸アパート,東京都江戸川区平井４,ＪＲ総武線/平井駅 歩9分,東武亀戸線/亀戸水神駅 歩23分,都営新宿線/東大島駅 歩26分,築51年,2階建,2階,3.2万円,2400円,3.2万円/3.2万円/-/-,ワンルーム,8.67m
10,ＪＲ総武線 平井駅 2階建 築51年,賃貸アパート,東京都江戸川区平井４,ＪＲ総武線/平井駅 歩7分,None,都営新宿線/東大島駅 歩25分,築51年,2階建,1階,2.8万円,2400円,2.8万円/2.8万円/-/-,ワンルーム,9.91m
11,ＪＲ総武線 平井駅 2階建 築51年,賃貸アパート,東京都江戸川区平井４,ＪＲ総武線/平井駅 歩7分,None,都営新宿線/東大島駅 歩25分,築51年,2階建,2階,3.2万円,2400円,3.2万円/3.2万円/-/-,ワンルーム,8.67m
12,保土田荘,賃貸アパート,東京都江戸川区松江３,都営新宿線/船堀駅 歩18分,None,None,築49年,2階建,2階,3万円,1000円,3万円/-/-/-,1K,20m
13,大野荘,賃貸アパート,東京都江戸川区松島３,ＪＲ総武線/新小岩駅 歩10分,None,None,築48年,2階建,1階,3万円,1000円,3万円/-/-/-,1K,16.13m
14,大野荘,賃貸アパート,東京都江戸川区松島３,ＪＲ総武線/新小岩駅 歩10分,None,None,築48年,2階建,2階,3.8万円,-,3.8万円/-/-/-,1K,19.03m
15,藤田荘,賃貸アパート,東京都江戸川区東小岩５,ＪＲ総武線/小岩駅 歩13分,京成本線/江戸川駅 歩14分,京成本線/京成小岩駅 歩20分,築45年,2階建,2階,3万円,2000円,3万円/3万円/-/-,1K,17.79m
16,岡本荘,賃貸アパート,東京都江戸川区松島４,ＪＲ総武線/新小岩駅 歩10分,None,None,築53年,2階建,2階,3万円,2000円,3万円/3万円/-/-,ワンルーム,10.1m
17,岡本荘,賃貸アパート,東京都江戸川区松島４,ＪＲ総武線/新小岩駅 歩10分,None,None,築53年,2階建,1階,3.1万円,2000円,3.1万円/3.1万円/-/-,ワンルーム,10.1m
18,矢島荘,賃貸アパート,東京都江戸川区東小岩４,ＪＲ総武線/小岩駅 歩10分,京成本線/江戸川駅 歩16分,京成本線/京成小岩駅 歩23分,築44年,2階建,1階,3.3万円,-,3.3万円/-/-/-,1K,1.01m
19,第２甲和マンション,賃貸アパート,東京都江戸川区北小岩７,ＪＲ総武線/小岩駅 歩24分,京成本線/江戸川駅 歩10分,北総線/新柴又駅 歩19分,築49年,2階建,2階,3.4万円,-,3.4万円/3.4万円/-/-,2K,22.15m
20,第１甲和マンション,賃貸マンション,東京都江戸川区北小岩７,京成本線/京成小岩駅 歩14分,北総線/新柴又駅 歩19分,ＪＲ総武線/小岩駅 歩26分,築50年,2階建,1階,3.4万円,-,3.4万円/3.4万円/-/-,2K,16m
21,第１甲和マンション,賃貸マンション,東京都江戸川区北小岩７,京成本線/京成小岩駅 歩14分,北総線/新柴又駅 歩19分,ＪＲ総武線/小岩駅 歩26分,築50年,2階建,1階,3.4万円,-,3.4万円/3.4万円/-/-,2K,16m
22,第１甲和マンション,賃貸マンション,東京都江戸川区北小岩７,京成本線/京成小岩駅 歩14分,北総線/新柴又駅 歩19分,ＪＲ総武線/小岩駅 歩26分,築50年,2階建,2階,3.5万円,-,3.5万円/3.5万円/-/-,2K,16m
23,西小岩荘,賃貸アパート,東京都江戸川区西小岩１,ＪＲ総武線/小岩駅 歩7分,京成本線/京成小岩駅 歩18分,None,築45年,2階建,2階,3.5万円,-,3.5万円/3.5万円/-/-,2K,33m
24,第三きらく荘,賃貸アパート,東京都江戸川区南小岩５,ＪＲ総武線/小岩駅 歩16分,None,None,築47年,2階建,2階,3.5万円,-,-/-/-/-,1DK,23m
25,藤の屋荘,賃貸アパート,東京都江戸川区江戸川２,都営新宿線/瑞江駅 歩14分,都営新宿線/一之江駅 歩24分,都営新宿線/篠崎駅 歩36分,築52年,2階建,2階,3.4万円,1000円,3.4万円/3.4万円/-/-,2K,21m
26,第１司荘,賃貸アパート,東京都江戸川区東小松川２,都営新宿線/船堀駅 歩17分,都営新宿線/一之江駅 歩25分,都営新宿線/東大島駅 歩31分,築48年,2階建,2階,3.5万円,-,3.5万円/3.5万円/-/3.5万円,1DK,20m
27,第１司荘,賃貸アパート,東京都江戸川区東小松川２,都営新宿線/船堀駅 歩17分,都営新宿線/一之江駅 歩25分,都営新宿線/東大島駅 歩31分,築48年,2階建,2階,3.5万円,-,3.5万円/3.5万円/-/3.5万円,1DK,20m
28,エヌハウス,賃貸アパート,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩7分,京成本線/京成小岩駅 歩25分,京成本線/江戸川駅 歩25分,築54年,2階建,2階,3.5万円,-,-/-/-/-,1K,17.82m
29,都営新宿線 一之江駅 2階建 築29年,賃貸アパート,東京都江戸川区西瑞江３,都営新宿線/一之江駅 歩10分,都営新宿線/瑞江駅 歩15分,東京メトロ東西線/葛西駅 バス16分 (バス停)春江町３丁目 歩6分,築29年,2階建,1階,3.3万円,2000円,3.3万円/-/-/-,ワンルーム,14.25m
30,アプト4,賃貸アパート,東京都江戸川区西瑞江３,都営新宿線/一之江駅 歩10分,都営新宿線/瑞江駅 歩15分,東京メトロ東西線/葛西駅 バス16分 (バス停)春江町３丁目 歩6分,築29年,2階建,1階,3.3万円,2000円,3.3万円/-/-/-,ワンルーム,14.25m
31,ハイツ陽光,賃貸アパート,東京都江戸川区西篠崎１,都営新宿線/篠崎駅 歩18分,ＪＲ総武線/小岩駅 バス12分 (バス停)公園入口 歩3分,None,築45年,2階建,2階,3.6万円,-,3.6万円/-/-/-,2K,23.96m
32,ＪＲ総武線 小岩駅 2階建 築33年,賃貸アパート,東京都江戸川区北小岩３,ＪＲ総武線/小岩駅 歩18分,京成本線/京成小岩駅 歩14分,京成本線/江戸川駅 歩4分,築33年,2階建,2階,3.5万円,1500円,3.5万円/-/-/-,1K,17.35m
33,有恵荘,賃貸アパート,東京都江戸川区平井２,ＪＲ総武線/平井駅 歩11分,都営新宿線/東大島駅 歩18分,東武亀戸線/東あずま駅 歩26分,築48年,2階建,2階,3.8万円,-,3.8万円/3.8万円/-/-,1K,23m
34,ＪＲ総武線 小岩駅 2階建 築43年,賃貸アパート,東京都江戸川区南小岩７,ＪＲ総武線/小岩駅 歩9分,京成本線/京成小岩駅 歩23分,京成本線/江戸川駅 歩22分,築43年,2階建,2階,3.5万円,3000円,-/-/-/-,1K,18.56m
35,フラワ－ハイツ,賃貸アパート,東京都江戸川区鹿骨２,都営新宿線/篠崎駅 歩13分,都営新宿線/瑞江駅 歩23分,都営新宿線/一之江駅 歩35分,築26年,3階建,1階,3.8万円,-,-/-/-/-,ワンルーム,16.6m
36,ベイサイドエリア・１,賃貸アパート,東京都江戸川区東葛西１,東京メトロ東西線/葛西駅 歩17分,None,None,築30年,2階建,2階,3.8万円,-,3.8万円/3.8万円/-/-,ワンルーム,12.56m
37,東京メトロ東西線 葛西駅 2階建 築30年,賃貸アパート,東京都江戸川区東葛西１,東京メトロ東西線/葛西駅 歩17分,都営新宿線/一之江駅 歩26分,東京メトロ東西線/浦安駅 歩21分,築30年,2階建,2階,3.8万円,-,3.8万円/3.8万円/-/-,ワンルーム,12.56m
38,ゑびす荘,賃貸アパート,東京都江戸川区江戸川４,都営新宿線/一之江駅 歩12分,None,None,築48年,2階建,2階,3.8万円,1000円,3.8万円/3.8万円/-/-,2K,33.02m
39,ゑびす荘,賃貸アパート,東京都江戸川区江戸川４,都営新宿線/一之江駅 歩12分,None,None,築48年,2階建,1階,3.8万円,1000円,3.8万円/3.8万円/-/-,2K,33.02m
40,飯塚荘,賃貸アパート,東京都江戸川区篠崎町１,都営新宿線/篠崎駅 歩10分,都営新宿線/瑞江駅 歩34分,東京メトロ東西線/妙典駅 歩38分,築41年,2階建,2階,3.6万円,3000円,-/-/-/-,2K,25m
41,河原崎荘,賃貸アパート,東京都江戸川区平井６,ＪＲ総武線/平井駅 歩13分,None,None,築44年,2階建,2階,4万円,-,4万円/4万円/-/-,2K,28.35m
42,ＪＲ総武線 平井駅 2階建 築44年,賃貸アパート,東京都江戸川区平井６,ＪＲ総武線/平井駅 歩12分,ＪＲ総武線/新小岩駅 歩21分,None,築44年,2階建,2階,4万円,-,4万円/4万円/-/-,2K,28.35m
43,藤和荘,賃貸アパート,東京都江戸川区東小松川２,都営新宿線/船堀駅 歩18分,都営新宿線/一之江駅 歩27分,都営新宿線/東大島駅 歩32分,築47年,2階建,2階,4万円,-,4万円/-/-/-,1DK,28m
44,静閑荘,賃貸アパート,東京都江戸川区松江７,都営新宿線/船堀駅 歩16分,都営新宿線/一之江駅 歩17分,都営新宿線/瑞江駅 歩34分,築49年,2階建,2階,4万円,-,4万円/-/-/4万円,2K,27m
45,静閑荘,賃貸アパート,東京都江戸川区松江７,都営新宿線/船堀駅 歩16分,都営新宿線/一之江駅 歩17分,都営新宿線/瑞江駅 歩34分,築49年,2階建,2階,4.2万円,-,4.2万円/-/-/4.2万円,2K,20m
46,山一荘,賃貸アパート,東京都江戸川区上篠崎３,都営新宿線/篠崎駅 歩15分,None,None,築42年,2階建,1階,4万円,-,-/4万円/-/-,2K,27m
47,ドミール西一之江,賃貸アパート,東京都江戸川区西一之江３,都営新宿線/一之江駅 歩19分,都営新宿線/船堀駅 歩27分,ＪＲ総武線/新小岩駅 歩42分,築45年,2階建,2階,4万円,-,4万円/-/-/-,2K,26m
48,ドミール西一之江,賃貸アパート,東京都江戸川区西一之江３,都営新宿線/一之江駅 歩19分,都営新宿線/船堀駅 歩27分,ＪＲ総武線/新小岩駅 歩42分,築45年,2階建,2階,5万円,-,5万円/-/-/-,2K,26m
49,中村荘,賃貸アパート,東京都江戸川区中央２,ＪＲ総武線/新小岩駅 バス16分 (バス停)大杉四丁目 歩3分,None,None,築47年,2階建,2階,4万円,-,4万円/4万円/-/-,2K,26.4m
50,中村荘,賃貸アパート,東京都江戸川区中央２,ＪＲ総武線/新小岩駅 バス16分 (バス停)大杉四丁目 歩3分,None,None,築47年,2階建,2階,4.4万円,-,4.4万円/4.4万円/-/-,2K,21.53m
51,和光荘,賃貸アパート,東京都江戸川区南小岩４,ＪＲ総武線/小岩駅 歩10分,京成本線/京成小岩駅 歩25分,京成本線/江戸川駅 歩30分,築53年,2階建,2階,4万円,-,4万円/4万円/-/-,1K,26.32m
52,吉川アパート,賃貸アパート,東京都江戸川区北葛西１,都営新宿線/船堀駅 歩11分,東京メトロ東西線/西葛西駅 歩26分,東京メトロ東西線/西葛西駅 バス9分 (バス停)棒茅場 歩4分,築37年,3階建,2階,4万円,-,4万円/4万円/-/-,1K,24m
53,吉川アパート,賃貸アパート,東京都江戸川区北葛西１,都営新宿線/船堀駅 歩11分,東京メトロ東西線/西葛西駅 歩26分,東京メトロ東西線/西葛西駅 バス9分 (バス停)棒茅場 歩4分,築37年,3階建,2階,4万円,-,4万円/4万円/-/-,1K,24m
54,吉川アパート,賃貸アパート,東京都江戸川区北葛西１,都営新宿線/船堀駅 歩11分,東京メトロ東西線/西葛西駅 歩26分,東京メトロ東西線/西葛西駅 バス9分 (バス停)棒茅場 歩4分,築37年,3階建,2階,4.3万円,-,4.3万円/-/-/-,1K,24m
55,都営新宿線 船堀駅 2階建 築37年,賃貸アパート,東京都江戸川区北葛西１,都営新宿線/船堀駅 歩11分,東京メトロ東西線/西葛西駅 歩25分,ＪＲ総武線/新小岩駅 バス27分 (バス停)棒茅場 歩4分,築37年,2階建,2階,4万円,-,4万円/4万円/-/-,1K,24m
56,都営新宿線 船堀駅 2階建 築37年,賃貸アパート,東京都江戸川区北葛西１,都営新宿線/船堀駅 歩11分,東京メトロ東西線/西葛西駅 歩25分,ＪＲ総武線/新小岩駅 バス27分 (バス停)棒茅場 歩4分,築37年,2階建,2階,4万円,-,4万円/4万円/-/-,1K,24m
57,都営新宿線 船堀駅 2階建 築37年,賃貸アパート,東京都江戸川区北葛西１,都営新宿線/船堀駅 歩11分,東京メトロ東西線/西葛西駅 歩25分,ＪＲ総武線/新小岩駅 バス27分 (バス停)棒茅場 歩4分,築37年,2階建,2階,4.5万円,-,4.5万円/4.5万円/-/-,1K,24m
58,第２喜良久荘,賃貸アパート,東京都江戸川区南小岩５,ＪＲ総武線/小岩駅 歩16分,京成本線/江戸川駅 歩27分,ＪＲ総武線/新小岩駅 歩31分,築49年,2階建,2階,4万円,-,-/-/-/-,1DK,23m
59,チェリーハイツＢ,賃貸アパート,東京都江戸川区篠崎町５,都営新宿線/篠崎駅 歩7分,都営新宿線/瑞江駅 歩22分,None,築31年,2階建,1階,3.7万円,3000円,3.7万円/-/-/-,1DK,19.83m
60,増田ハイツ,賃貸アパート,東京都江戸川区松島３,ＪＲ総武線/新小岩駅 歩7分,ＪＲ総武線/平井駅 歩30分,ＪＲ総武線/小岩駅 歩40分,築37年,2階建,2階,3.9万円,1000円,3.9万円/3.9万円/-/-,1K,19.4m
61,第２陽光荘,賃貸アパート,東京都江戸川区平井４,ＪＲ総武線/平井駅 歩6分,ＪＲ総武線快速/新小岩駅 歩30分,都営新宿線/東大島駅 バス17分 (バス停)小松川区民館前 歩3分,築41年,2階建,2階,4万円,-,4万円/4万円/-/-,1K,19.17m
62,第２陽光荘,賃貸アパート,東京都江戸川区平井４,ＪＲ総武線/平井駅 歩6分,ＪＲ総武線快速/新小岩駅 歩30分,都営新宿線/東大島駅 バス17分 (バス停)小松川区民館前 歩3分,築41年,2階建,2階,4.3万円,-,4.3万円/4.3万円/-/-,1K,19.17m
63,第二ミリオン荘,賃貸アパート,東京都江戸川区松島４,ＪＲ総武線/新小岩駅 歩9分,ＪＲ総武線快速/新小岩駅 歩9分,ＪＲ総武線/平井駅 歩25分,築45年,2階建,1階,4万円,-,-/4万円/-/-,1K,18.97m
64,第二ミリオン荘,賃貸アパート,東京都江戸川区松島４,ＪＲ総武線/新小岩駅 歩9分,ＪＲ総武線快速/新小岩駅 歩9分,ＪＲ総武線/平井駅 歩25分,築45年,2階建,2階,4万円,2000円,4万円/4万円/-/-,1K,18.97m
65,第二ミリオン荘,賃貸アパート,東京都江戸川区松島４,ＪＲ総武線/新小岩駅 歩9分,ＪＲ総武線快速/新小岩駅 歩9分,ＪＲ総武線/平井駅 歩25分,築45年,2階建,1階,4万円,2000円,4万円/4万円/-/-,1K,17.35m
66,ユニオンハイツ興宮,賃貸アパート,東京都江戸川区興宮町,ＪＲ総武線/小岩駅 歩16分,都営新宿線/一之江駅 バス16分 (バス停)上一色中学校前 歩4分,ＪＲ総武線/新小岩駅 歩24分,築50年,2階建,2階,3.7万円,3000円,3.7万円/-/-/-,1K,18m
67,ユニオンハイツ興宮,賃貸アパート,東京都江戸川区興宮町,ＪＲ総武線/小岩駅 歩16分,都営新宿線/一之江駅 バス16分 (バス停)上一色中学校前 歩4分,ＪＲ総武線/新小岩駅 歩24分,築50年,2階建,2階,3.9万円,3000円,3.9万円/-/-/-,1K,18m
68,ユニオンハイツ興宮,賃貸アパート,東京都江戸川区興宮町,ＪＲ総武線/小岩駅 歩16分,都営新宿線/一之江駅 バス16分 (バス停)上一色中学校前 歩4分,ＪＲ総武線/新小岩駅 歩24分,築50年,2階建,2階,4万円,3000円,4万円/-/-/-,ワンルーム,18m
69,モア1,賃貸アパート,東京都江戸川区鹿骨２,都営新宿線/篠崎駅 歩12分,都営新宿線/瑞江駅 歩18分,都営新宿線/一之江駅 歩34分,築30年,2階建,1階,3.5万円,5000円,-/-/-/-,ワンルーム,15m
70,モア1,賃貸アパート,東京都江戸川区鹿骨２,都営新宿線/篠崎駅 歩12分,都営新宿線/瑞江駅 歩18分,都営新宿線/一之江駅 歩34分,築30年,2階建,1階,3.8万円,5000円,-/-/-/-,ワンルーム,14m
71,都営新宿線 篠崎駅 2階建 築30年,賃貸アパート,東京都江戸川区鹿骨２,都営新宿線/篠崎駅 歩12分,都営新宿線/瑞江駅 歩18分,都営新宿線/一之江駅 歩34分,築30年,2階建,1階,3.5万円,5000円,-/-/-/-,ワンルーム,15m
72,都営新宿線 篠崎駅 2階建 築30年,賃貸アパート,東京都江戸川区鹿骨２,都営新宿線/篠崎駅 歩12分,都営新宿線/瑞江駅 歩18分,都営新宿線/一之江駅 歩34分,築30年,2階建,1階,3.8万円,5000円,-/-/-/-,ワンルーム,15m
73,ＪＲ総武線 平井駅 3階建 築28年,賃貸アパート,東京都江戸川区平井２,ＪＲ総武線/平井駅 歩4分,東武亀戸線/亀戸水神駅 歩19分,None,築28年,3階建,3階,3万円,10000円,-/-/3万円/-,ワンルーム,13.2m
74,メゾンツチサワ,賃貸マンション,東京都江戸川区上一色１,ＪＲ総武線/新小岩駅 歩16分,都営新宿線/一之江駅 バス17分 (バス停)本一色 歩1分,ＪＲ総武線/小岩駅 歩17分,築27年,3階建,2階,4万円,-,4万円/4万円/-/-,1K,12.39m
75,ＪＲ総武線 新小岩駅 3階建 築27年,賃貸マンション,東京都江戸川区上一色１,ＪＲ総武線/新小岩駅 歩16分,ＪＲ総武線/小岩駅 歩22分,京成本線/京成小岩駅 歩30分,築27年,3階建,2階,4万円,-,4万円/4万円/-/-,1K,12.39m
76,飯塚荘,賃貸アパート,東京都江戸川区篠崎町１,都営新宿線/篠崎駅 歩8分,都営新宿線/瑞江駅 歩26分,京成本線/江戸川駅 歩32分,築48年,2階建,2階,4万円,1000円,-/-/-/-,2K,21.6m
77,幸ハウス,賃貸アパート,東京都江戸川区西小松川町,ＪＲ総武線/新小岩駅 歩31分,都営新宿線/船堀駅 歩26分,都営新宿線/東大島駅 歩36分,築46年,2階建,2階,4万円,1000円,4万円/-/-/-,1DK,21m
78,スティズタウン,賃貸アパート,東京都江戸川区西篠崎１,都営新宿線/篠崎駅 歩15分,None,None,築26年,3階建,3階,4万円,1000円,4万円/-/-/-,1K,15.74m
79,スティズタウン,賃貸アパート,東京都江戸川区西篠崎１,都営新宿線/篠崎駅 歩15分,None,None,築26年,3階建,3階,4万円,1000円,4万円/-/-/-,1K,15.74m
80,スティズタウン,賃貸アパート,東京都江戸川区西篠崎１,都営新宿線/篠崎駅 歩15分,None,None,築26年,3階建,3階,4.5万円,1000円,4.5万円/-/-/-,1K,15.74m
81,行船ドーミー,賃貸マンション,東京都江戸川区西葛西１,東京メトロ東西線/西葛西駅 歩13分,都営新宿線/船堀駅 歩19分,None,築25年,5階建,2階,3.8万円,3000円,3.8万円/3.8万円/-/-,ワンルーム,15.16m
82,フラットリバーサイド,賃貸アパート,東京都江戸川区江戸川３,都営新宿線/一之江駅 歩9分,都営新宿線/瑞江駅 歩27分,東京メトロ東西線/南行徳駅 歩23分,築30年,2階建,1階,3.9万円,2000円,3.9万円/-/-/-,ワンルーム,14.75m
83,グリーンハイツ,賃貸アパート,東京都江戸川区鹿骨１,都営新宿線/篠崎駅 歩24分,都営新宿線/瑞江駅 歩29分,ＪＲ総武線/小岩駅 歩40分,築28年,2階建,2階,3.8万円,3000円,3.8万円/-/-/-,1K,14.4m
84,グリーンハイツ,賃貸アパート,東京都江戸川区鹿骨１,都営新宿線/篠崎駅 歩24分,都営新宿線/瑞江駅 歩29分,ＪＲ総武線/小岩駅 歩40分,築28年,2階建,2階,3.8万円,3000円,3.8万円/-/-/-,1K,14.4m
85,グリーンハイツ,賃貸アパート,東京都江戸川区鹿骨１,都営新宿線/篠崎駅 歩24分,都営新宿線/瑞江駅 歩29分,ＪＲ総武線/小岩駅 歩40分,築28年,2階建,2階,4万円,3000円,4万円/-/-/4万円,1K,14.4m
86,グリーンハイツ,賃貸アパート,東京都江戸川区鹿骨１,都営新宿線/篠崎駅 歩24分,都営新宿線/瑞江駅 歩29分,ＪＲ総武線/小岩駅 歩40分,築28年,2階建,1階,4万円,3000円,4万円/-/-/4万円,1K,14.4m
87,都営新宿線 篠崎駅 2階建 築28年,賃貸アパート,東京都江戸川区鹿骨１,都営新宿線/篠崎駅 歩22分,都営新宿線/瑞江駅 歩27分,None,築28年,2階建,2階,3.8万円,3000円,3.8万円/-/-/3.8万円,1K,14.4m
88,都営新宿線 篠崎駅 2階建 築28年,賃貸アパート,東京都江戸川区鹿骨１,都営新宿線/篠崎駅 歩22分,都営新宿線/瑞江駅 歩27分,None,築28年,2階建,2階,3.8万円,3000円,-/-/-/-,1K,14.4m
89,都営新宿線 篠崎駅 2階建 築28年,賃貸アパート,東京都江戸川区鹿骨１,都営新宿線/篠崎駅 歩22分,都営新宿線/瑞江駅 歩27分,None,築28年,2階建,2階,4万円,3000円,4万円/-/-/4万円,1K,14.4m
90,みどり荘,賃貸アパート,東京都江戸川区上一色２,ＪＲ総武線/小岩駅 歩15分,None,None,築43年,2階建,2階,4.2万円,-,4.2万円/-/-/-,2K,18.7m
91,みどり荘,賃貸アパート,東京都江戸川区上一色２,ＪＲ総武線/小岩駅 歩15分,None,None,築43年,2階建,1階,4.5万円,-,4.5万円/-/-/-,2K,28m
92,酒井第二マンション,賃貸マンション,東京都江戸川区西篠崎２,都営新宿線/篠崎駅 歩12分,都営新宿線/瑞江駅 歩29分,None,築47年,3階建,2階,4.2万円,-,-/-/-/-,ワンルーム,22m
93,オータムハウス,賃貸アパート,東京都江戸川区東葛西１,東京メトロ東西線/葛西駅 歩18分,None,None,築28年,2階建,2階,4.2万円,-,4.2万円/-/-/-,1K,20.8m
94,第一清風荘,賃貸アパート,東京都江戸川区上一色２,ＪＲ総武線/小岩駅 歩15分,None,None,築43年,2階建,1階,4万円,2000円,-/-/-/-,1K,20m
95,クリスタルアパート,賃貸アパート,東京都江戸川区小松川４,都営新宿線/船堀駅 歩12分,都営新宿線/東大島駅 歩24分,都営新宿線/一之江駅 歩27分,築45年,2階建,1階,4万円,2000円,4万円/4万円/-/-,2K,19.83m
96,ＪＲ総武線 平井駅 2階建 築45年,賃貸アパート,東京都江戸川区小松川４,ＪＲ総武線/平井駅 歩17分,None,None,築45年,2階建,1階,4万円,2000円,4万円/4万円/-/-,2K,19.83m
97,ＪＲ総武線 平井駅 2階建 築45年,賃貸アパート,東京都江戸川区小松川４,ＪＲ総武線/平井駅 歩17分,None,None,築45年,2階建,1階,5.8万円,3000円,5.8万円/5.8万円/-/-,1K,19.83m
98,ハイツヴィラ４,賃貸アパート,東京都江戸川区上一色３,ＪＲ総武線/小岩駅 歩12分,None,None,築30年,2階建,1階,4.1万円,1000円,4.1万円/-/-/-,1K,19.65m
99,ソレーユ,賃貸アパート,東京都江戸川区東葛西５,東京メトロ東西線/葛西駅 歩15分,None,None,築27年,2階建,1階,4.2万円,-,4.2万円/2.1万円/-/-,1K,17.82m
100,ホクサン鹿骨ハイツ,賃貸マンション,東京都江戸川区鹿骨３,都営新宿線/篠崎駅 歩22分,ＪＲ総武線/小岩駅 歩27分,京成本線/江戸川駅 歩33分,築28年,3階建,2階,4万円,2000円,4万円/-/-/-,ワンルーム,16m
101,サンアベニューB,賃貸アパート,東京都江戸川区西篠崎１,都営新宿線/篠崎駅 歩19分,ＪＲ総武線/市川駅 歩52分,ＪＲ総武線快速/市川駅 歩52分,築26年,2階建,1階,3.9万円,3000円,-/-/-/-,1K,14.55m
102,サンアベニューB,賃貸アパート,東京都江戸川区西篠崎１,都営新宿線/篠崎駅 歩19分,ＪＲ総武線/市川駅 歩52分,ＪＲ総武線快速/市川駅 歩52分,築26年,2階建,2階,3.9万円,3000円,-/-/-/-,1K,14.55m
103,サンアベニューB,賃貸アパート,東京都江戸川区西篠崎１,都営新宿線/篠崎駅 歩19分,ＪＲ総武線/市川駅 歩52分,ＪＲ総武線快速/市川駅 歩52分,築26年,2階建,2階,4.1万円,3000円,-/-/-/-,1K,14.04m
104,サンアベニューB,賃貸アパート,東京都江戸川区西篠崎１,都営新宿線/篠崎駅 歩19分,ＪＲ総武線/市川駅 歩52分,ＪＲ総武線快速/市川駅 歩52分,築26年,2階建,1階,4.2万円,3000円,4.2万円/-/-/4.2万円,1K,14.55m
105,サンアベニューB,賃貸アパート,東京都江戸川区西篠崎１,都営新宿線/篠崎駅 歩19分,ＪＲ総武線/市川駅 歩52分,ＪＲ総武線快速/市川駅 歩52分,築26年,2階建,1階,4.2万円,3000円,4.2万円/-/-/4.2万円,1K,14.04m
106,サンアベニューB,賃貸アパート,東京都江戸川区西篠崎１,都営新宿線/篠崎駅 歩19分,ＪＲ総武線/市川駅 歩52分,ＪＲ総武線快速/市川駅 歩52分,築26年,2階建,2階,4.4万円,3000円,4.4万円/-/-/4.4万円,1K,14.55m
107,都営新宿線 篠崎駅 2階建 築26年,賃貸アパート,東京都江戸川区西篠崎１,都営新宿線/篠崎駅 歩19分,None,None,築26年,2階建,1階,3.9万円,3000円,3.9万円/-/-/3.9万円,1K,14.04m
108,都営新宿線 篠崎駅 2階建 築26年,賃貸アパート,東京都江戸川区西篠崎１,都営新宿線/篠崎駅 歩19分,None,None,築26年,2階建,1階,3.9万円,3000円,3.9万円/-/-/-,1K,14.04m
109,都営新宿線 篠崎駅 2階建 築26年,賃貸アパート,東京都江戸川区西篠崎１,都営新宿線/篠崎駅 歩19分,None,None,築26年,2階建,2階,4.1万円,3000円,4.1万円/-/-/4.1万円,1K,14.04m
110,都営新宿線 篠崎駅 2階建 築26年,賃貸アパート,東京都江戸川区西篠崎１,都営新宿線/篠崎駅 歩19分,None,None,築26年,2階建,1階,4.2万円,3000円,4.2万円/-/-/4.2万円,1K,14.55m
