,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
3360,京成本線 千住大橋駅 地下1地上3階建 築2年,賃貸アパート,東京都足立区千住河原町,京成本線/千住大橋駅 歩1分,ＪＲ常磐線/北千住駅 歩12分,東京メトロ日比谷線/南千住駅 歩16分,築2年,地下1地上3階建,1階,5.6万円,3000円,-/5.6万円/-/-,ワンルーム,18.93m
3361,京成本線 千住大橋駅 地下1地上3階建 築2年,賃貸アパート,東京都足立区千住河原町,京成本線/千住大橋駅 歩1分,ＪＲ常磐線/北千住駅 歩12分,東京メトロ日比谷線/南千住駅 歩16分,築2年,地下1地上3階建,3階,5.9万円,3000円,-/5.9万円/-/-,ワンルーム,18.93m
3362,西新井　興野１丁目アパート,賃貸アパート,東京都足立区興野１,東武大師線/大師前駅 歩14分,東武伊勢崎線/西新井駅 歩17分,None,新築,3階建,1階,5.7万円,2000円,-/-/-/-,ワンルーム,18.25m
3363,西新井　興野１丁目アパート,賃貸アパート,東京都足立区興野１,東武大師線/大師前駅 歩14分,東武伊勢崎線/西新井駅 歩17分,None,新築,3階建,2階,6万円,2000円,-/-/-/-,ワンルーム,18.88m
3364,西新井　興野１丁目アパート,賃貸アパート,東京都足立区興野１,東武大師線/大師前駅 歩14分,東武伊勢崎線/西新井駅 歩17分,None,新築,3階建,2階,6万円,2000円,-/-/-/-,ワンルーム,18.28m
3365,東武大師線 大師前駅 3階建 新築,賃貸アパート,東京都足立区興野１,東武大師線/大師前駅 歩14分,東武伊勢崎線/西新井駅 歩17分,日暮里・舎人ライナー/江北駅 歩19分,新築,3階建,1階,5.7万円,2000円,-/-/-/-,ワンルーム,18.25m
3366,東武大師線 大師前駅 3階建 新築,賃貸アパート,東京都足立区興野１,東武大師線/大師前駅 歩14分,東武伊勢崎線/西新井駅 歩17分,日暮里・舎人ライナー/江北駅 歩19分,新築,3階建,2階,6万円,2000円,-/-/-/-,ワンルーム,18.88m
3367,東武大師線 大師前駅 3階建 新築,賃貸アパート,東京都足立区興野１,東武大師線/大師前駅 歩14分,東武伊勢崎線/西新井駅 歩17分,日暮里・舎人ライナー/江北駅 歩19分,新築,3階建,2階,6万円,2000円,-/-/-/-,ワンルーム,18.28m
3368,仮）　足立区興野１丁目計画,賃貸アパート,東京都足立区興野１,東武伊勢崎線/西新井駅 歩15分,日暮里・舎人ライナー/江北駅 歩18分,東武大師線/大師前駅 歩14分,新築,3階建,1階,5.7万円,2000円,-/-/-/-,ワンルーム,18.27m
3369,仮）　足立区興野１丁目計画,賃貸アパート,東京都足立区興野１,東武伊勢崎線/西新井駅 歩15分,日暮里・舎人ライナー/江北駅 歩18分,東武大師線/大師前駅 歩14分,新築,3階建,1階,5.7万円,2000円,-/-/-/-,ワンルーム,18.25m
3370,仮）　足立区興野１丁目計画,賃貸アパート,東京都足立区興野１,東武伊勢崎線/西新井駅 歩15分,日暮里・舎人ライナー/江北駅 歩18分,東武大師線/大師前駅 歩14分,新築,3階建,2階,6万円,2000円,-/-/-/-,ワンルーム,18.88m
3371,仮）　足立区興野１丁目計画,賃貸アパート,東京都足立区興野１,東武伊勢崎線/西新井駅 歩15分,日暮里・舎人ライナー/江北駅 歩18分,東武大師線/大師前駅 歩14分,新築,3階建,2階,6万円,2000円,-/-/-/-,ワンルーム,18.88m
3372,ＪＲ常磐線 綾瀬駅 2階建 築1年,賃貸アパート,東京都足立区足立２,ＪＲ常磐線/綾瀬駅 歩16分,東武伊勢崎線/五反野駅 歩10分,東武伊勢崎線/小菅駅 歩7分,築1年,2階建,1階,5.6万円,3000円,5.6万円/-/-/-,ワンルーム,17.46m
3373,あけぼのハウス,賃貸アパート,東京都足立区足立４,東武伊勢崎線/五反野駅 歩5分,東武伊勢崎線/小菅駅 歩15分,東武伊勢崎線/梅島駅 歩17分,新築,2階建,2階,5.9万円,-,5.9万円/5.9万円/-/-,ワンルーム,14.83m
3374,あけぼのハウス,賃貸アパート,東京都足立区足立４,東武伊勢崎線/五反野駅 歩5分,東武伊勢崎線/小菅駅 歩15分,東武伊勢崎線/梅島駅 歩17分,新築,2階建,1階,6万円,-,6万円/6万円/-/-,ワンルーム,14.83m
3375,ベルアルトナ五反野,賃貸アパート,東京都足立区足立１,東武伊勢崎線/五反野駅 歩7分,東武伊勢崎線/小菅駅 歩13分,東武伊勢崎線/梅島駅 歩15分,築10年,3階建,2階,5.5万円,4000円,-/-/-/-,ワンルーム,14.76m
3376,東武伊勢崎線 五反野駅 3階建 築10年,賃貸アパート,東京都足立区足立１,東武伊勢崎線/五反野駅 歩7分,東武伊勢崎線/梅島駅 歩17分,ＪＲ常磐線/北千住駅 歩25分,築10年,3階建,2階,5.5万円,4000円,-/-/-/-,ワンルーム,14.76m
3377,ヴィクトワール千住,賃貸アパート,東京都足立区千住河原町,東京メトロ千代田線/北千住駅 歩12分,京成本線/千住大橋駅 歩5分,東京メトロ日比谷線/北千住駅 歩12分,築9年,3階建,2階,5.55万円,3500円,-/-/-/-,ワンルーム,14.27m
3378,ヴィクトワール千住,賃貸アパート,東京都足立区千住河原町,東京メトロ千代田線/北千住駅 歩12分,京成本線/千住大橋駅 歩5分,東京メトロ日比谷線/北千住駅 歩12分,築9年,3階建,3階,6.05万円,3500円,-/-/-/-,ワンルーム,13.24m
3379,ＦＥＲＩＯ千住大橋駅前,賃貸アパート,東京都足立区千住河原町,東京メトロ千代田線/北千住駅 歩15分,京成本線/千住大橋駅 歩3分,東京メトロ日比谷線/北千住駅 歩15分,築2年,3階建,1階,5.6万円,3000円,-/-/-/-,ワンルーム,13.42m
3380,京成本線 千住大橋駅 3階建 築2年,賃貸アパート,東京都足立区千住河原町,京成本線/千住大橋駅 歩3分,東京メトロ千代田線/北千住駅 歩16分,東京メトロ日比谷線/南千住駅 歩17分,築2年,3階建,1階,5.6万円,3000円,-/-/-/-,ワンルーム,13.42m
3381,ライズ北千住,賃貸アパート,東京都足立区日ノ出町,東京メトロ千代田線/北千住駅 歩8分,東武伊勢崎線/牛田駅 歩14分,None,築5年,3階建,2階,5.6万円,3000円,-/-/-/-,1K,12.61m
3382,ＪＲ常磐線 北千住駅 3階建 築5年,賃貸アパート,東京都足立区日ノ出町,ＪＲ常磐線/北千住駅 歩8分,京成本線/京成関屋駅 歩13分,東武伊勢崎線/牛田駅 歩14分,築5年,3階建,2階,5.6万円,3000円,-/-/-/-,1K,12.61m
3383,日暮里・舎人ライナー 江北駅 2階建 築32年,賃貸アパート,東京都足立区江北２,日暮里・舎人ライナー/江北駅 歩9分,日暮里・舎人ライナー/高野駅 歩13分,日暮里・舎人ライナー/扇大橋駅 歩17分,築32年,2階建,2階,5.7万円,2300円,5.7万円/-/-/-,2DK,33.4m
3384,江北貸室,賃貸アパート,東京都足立区江北２,日暮里・舎人ライナー/江北駅 歩9分,日暮里・舎人ライナー/高野駅 歩13分,日暮里・舎人ライナー/扇大橋駅 歩17分,築32年,2階建,2階,5.7万円,2300円,5.7万円/-/-/-,2DK,33.4m
3385,江北貸室,賃貸アパート,東京都足立区江北２,日暮里・舎人ライナー/江北駅 歩9分,日暮里・舎人ライナー/高野駅 歩13分,日暮里・舎人ライナー/扇大橋駅 歩17分,築32年,2階建,2階,5.7万円,2300円,5.7万円/-/-/-,2DK,33.4m
3386,［MAST］　ハイネス東六月C,賃貸アパート,東京都足立区東六月町,東武伊勢崎線/竹ノ塚駅 歩24分,つくばエクスプレス/六町駅 歩22分,東武伊勢崎線/西新井駅 歩30分,築32年,2階建,1階,5.6万円,3500円,5.6万円/5.6万円/-/-,2DK,36m
3387,［MAST］　ハイネス東六月C,賃貸アパート,東京都足立区東六月町,東武伊勢崎線/竹ノ塚駅 歩24分,つくばエクスプレス/六町駅 歩22分,東武伊勢崎線/西新井駅 歩30分,築32年,2階建,1階,5.7万円,3500円,5.7万円/5.7万円/-/-,2DK,36m
3388,プランドールI,賃貸アパート,東京都足立区小台２,日暮里・舎人ライナー/足立小台駅 歩12分,都電荒川線/小台駅 歩12分,東京メトロ千代田線/北千住駅 バス13分 (バス停)小台町 歩5分,築14年,2階建,1階,5.7万円,2500円,-/-/-/-,1K,23.59m
3389,プランドールI,賃貸アパート,東京都足立区小台２,日暮里・舎人ライナー/足立小台駅 歩12分,都電荒川線/小台駅 歩12分,東京メトロ千代田線/北千住駅 バス13分 (バス停)小台町 歩5分,築14年,2階建,1階,5.8万円,3500円,-/-/-/-,1K,23.59m
3390,プランドールI,賃貸アパート,東京都足立区小台２,日暮里・舎人ライナー/足立小台駅 歩12分,都電荒川線/小台駅 歩12分,東京メトロ千代田線/北千住駅 バス13分 (バス停)小台町 歩5分,築14年,2階建,2階,6.2万円,3500円,-/-/-/-,1K,23.59m
3391,プランドールI,賃貸アパート,東京都足立区小台２,日暮里・舎人ライナー/足立小台駅 歩12分,都電荒川線/小台駅 歩12分,東京メトロ千代田線/北千住駅 バス13分 (バス停)小台町 歩5分,築14年,2階建,2階,6.5万円,2500円,-/-/-/-,1K,23.59m
3392,プランドールI,賃貸アパート,東京都足立区小台２,日暮里・舎人ライナー/足立小台駅 歩12分,都電荒川線/小台駅 歩12分,東京メトロ千代田線/北千住駅 バス13分 (バス停)小台町 歩5分,築14年,2階建,1階,5.7万円,25000円,-/-/-/-,1K,23.59m
3393,プランドールI,賃貸アパート,東京都足立区小台２,日暮里・舎人ライナー/足立小台駅 歩12分,都電荒川線/小台駅 歩12分,東京メトロ千代田線/北千住駅 バス13分 (バス停)小台町 歩5分,築14年,2階建,2階,6.5万円,25000円,-/-/-/-,1K,23.59m
3394,東武大師線 大師前駅 4階建 築11年,賃貸マンション,東京都足立区谷在家２,東武大師線/大師前駅 歩10分,ＪＲ京浜東北線/王子駅 バス15分 (バス停)江北陸橋 歩3分,None,築11年,4階建,3階,5.6万円,3500円,2.8万円/5.6万円/-/-,1K,23.3m
3395,ドエル北綾瀬,賃貸マンション,東京都足立区谷中２,東京メトロ千代田線/北綾瀬駅 歩4分,ＪＲ常磐線/亀有駅 歩27分,つくばエクスプレス/青井駅 歩22分,築14年,2階建,2階,5.7万円,2500円,5.7万円/2.85万円/-/-,1K,22.5m
3396,ビジュー千住大橋レジデンス,賃貸アパート,東京都足立区千住橋戸町,京成本線/千住大橋駅 歩3分,ＪＲ常磐線/南千住駅 歩12分,東京メトロ日比谷線/北千住駅 歩15分,築3年,2階建,2階,5.7万円,2500円,5.7万円/5.7万円/-/5.7万円,ワンルーム,11.41m
3397,ビジュー千住大橋レジデンス,賃貸アパート,東京都足立区千住橋戸町,京成本線/千住大橋駅 歩3分,ＪＲ常磐線/南千住駅 歩12分,東京メトロ日比谷線/北千住駅 歩15分,築3年,2階建,2階,5.7万円,2500円,5.7万円/5.7万円/-/-,1K,11.41m
3398,ビジュー千住大橋レジデンス,賃貸アパート,東京都足立区千住橋戸町,京成本線/千住大橋駅 歩3分,ＪＲ常磐線/南千住駅 歩12分,東京メトロ日比谷線/北千住駅 歩15分,築3年,2階建,2階,5.7万円,2500円,5.7万円/5.7万円/-/-,1K,11.41m
3399,京成本線 千住大橋駅 2階建 築3年,賃貸アパート,東京都足立区千住橋戸町,京成本線/千住大橋駅 歩3分,ＪＲ常磐線/南千住駅 歩12分,東京メトロ日比谷線/北千住駅 歩15分,築3年,2階建,2階,5.7万円,2500円,5.7万円/5.7万円/-/5.7万円,ワンルーム,11.41m
3400,京成本線 千住大橋駅 2階建 築3年,賃貸アパート,東京都足立区千住橋戸町,京成本線/千住大橋駅 歩3分,ＪＲ常磐線/南千住駅 歩12分,東京メトロ日比谷線/北千住駅 歩15分,築3年,2階建,2階,5.7万円,2500円,5.7万円/5.7万円/-/5.7万円,ワンルーム,11.41m
3401,京成本線 千住大橋駅 2階建 築3年,賃貸アパート,東京都足立区千住橋戸町,京成本線/千住大橋駅 歩3分,ＪＲ常磐線/南千住駅 歩12分,東京メトロ日比谷線/北千住駅 歩15分,築3年,2階建,2階,5.7万円,2500円,5.7万円/5.7万円/-/5.7万円,ワンルーム,11.41m
3402,ライオンズマンション西新井第6,賃貸マンション,東京都足立区加賀１,日暮里・舎人ライナー/谷在家駅 歩13分,日暮里・舎人ライナー/西新井大師西駅 歩18分,ＪＲ京浜東北線/赤羽駅 バス20分 (バス停)鹿浜八丁目 歩3分,築26年,7階建,1階,5.3万円,7000円,-/5.3万円/-/-,1K,27.72m
3403,ライオンズマンション西新井第6,賃貸マンション,東京都足立区加賀１,日暮里・舎人ライナー/谷在家駅 歩13分,日暮里・舎人ライナー/西新井大師西駅 歩18分,ＪＲ京浜東北線/赤羽駅 バス20分 (バス停)鹿浜八丁目 歩3分,築26年,7階建,4階,9.5万円,-,9.5万円/-/-/-,3LDK,55.4m
3404,ＮＳハイツＢ,賃貸アパート,東京都足立区古千谷本町３,日暮里・舎人ライナー/舎人駅 歩12分,日暮里・舎人ライナー/見沼代親水公園駅 歩14分,日暮里・舎人ライナー/舎人公園駅 歩25分,築24年,2階建,1階,6万円,-,6万円/6万円/-/-,1LDK,37.19m
3405,ＮＳハイツＢ,賃貸アパート,東京都足立区古千谷本町３,日暮里・舎人ライナー/舎人駅 歩12分,日暮里・舎人ライナー/見沼代親水公園駅 歩14分,日暮里・舎人ライナー/舎人公園駅 歩25分,築24年,2階建,1階,7.5万円,-,7.5万円/7.5万円/-/-,2LDK,53.46m
3406,日暮里・舎人ライナー 舎人駅 2階建 築24年,賃貸マンション,東京都足立区古千谷本町３,日暮里・舎人ライナー/舎人駅 歩13分,日暮里・舎人ライナー/見沼代親水公園駅 歩12分,東武伊勢崎線/竹ノ塚駅 歩28分,築24年,2階建,1階,6万円,-,6万円/6万円/-/-,1LDK,37.19m
3407,日暮里・舎人ライナー 舎人駅 2階建 築24年,賃貸マンション,東京都足立区古千谷本町３,日暮里・舎人ライナー/舎人駅 歩13分,日暮里・舎人ライナー/見沼代親水公園駅 歩12分,東武伊勢崎線/竹ノ塚駅 歩28分,築24年,2階建,1階,7.5万円,-,7.5万円/7.5万円/-/-,2LDK,53.46m
3408,日暮里・舎人ライナー 扇大橋駅 2階建 築54年,賃貸一戸建て,東京都足立区本木西町,日暮里・舎人ライナー/扇大橋駅 歩14分,日暮里・舎人ライナー/高野駅 歩18分,日暮里・舎人ライナー/足立小台駅 歩22分,築54年,2階建,1-2階,6万円,-,6万円/6万円/-/-,4K,50m
3409,須田貸家,賃貸一戸建て,東京都足立区本木西町,日暮里・舎人ライナー/扇大橋駅 歩14分,都電荒川線/熊野前駅 歩29分,日暮里・舎人ライナー/高野駅 歩18分,築54年,2階建,1-2階,6万円,-,6万円/6万円/-/-,4K,50m
3410,須田貸家,賃貸一戸建て,東京都足立区本木西町,日暮里・舎人ライナー/扇大橋駅 歩14分,都電荒川線/熊野前駅 歩29分,日暮里・舎人ライナー/高野駅 歩18分,築54年,2階建,1階,6万円,-,6万円/6万円/-/-,4K,50m
3411,東京メトロ千代田線 北綾瀬駅 2階建 築43年,賃貸テラス・タウンハウス,東京都足立区大谷田５,東京メトロ千代田線/北綾瀬駅 歩18分,ＪＲ常磐線/亀有駅 歩24分,つくばエクスプレス/六町駅 歩23分,築43年,2階建,1-2階,6万円,-,6万円/-/-/-,3DK,49.58m
3412,中村邸,賃貸テラス・タウンハウス,東京都足立区大谷田５,東京メトロ千代田線/北綾瀬駅 歩19分,ＪＲ常磐線/亀有駅 歩27分,つくばエクスプレス/六町駅 歩28分,築43年,2階建,1-2階,6万円,-,6万円/-/-/-,2SDK,49.58m
3413,ＪＲ常磐線 綾瀬駅 5階建 築23年,賃貸マンション,東京都足立区西綾瀬２,ＪＲ常磐線/綾瀬駅 歩10分,東武伊勢崎線/五反野駅 歩7分,東武伊勢崎線/小菅駅 歩4分,築23年,5階建,4階,6万円,-,6万円/6万円/-/-,1K,22.38m
3414,ＪＲ常磐線 綾瀬駅 5階建 築23年,賃貸マンション,東京都足立区西綾瀬２,ＪＲ常磐線/綾瀬駅 歩10分,東武伊勢崎線/五反野駅 歩7分,東武伊勢崎線/小菅駅 歩4分,築23年,5階建,3階,8.6万円,-,8.6万円/8.6万円/-/-,2LDK,39.68m
3415,ＪＲ常磐線 綾瀬駅 5階建 築23年,賃貸マンション,東京都足立区西綾瀬２,ＪＲ常磐線/綾瀬駅 歩10分,東武伊勢崎線/五反野駅 歩7分,東武伊勢崎線/小菅駅 歩4分,築23年,5階建,3階,8.9万円,-,8.9万円/8.9万円/-/-,3K,48.06m
3416,ＪＲ常磐線 綾瀬駅 5階建 築23年,賃貸マンション,東京都足立区西綾瀬２,ＪＲ常磐線/綾瀬駅 歩10分,東武伊勢崎線/五反野駅 歩7分,東武伊勢崎線/小菅駅 歩4分,築23年,5階建,4階,9.4万円,-,9.4万円/9.4万円/-/-,3DK,46.3m
3417,内賢ビル,賃貸マンション,東京都足立区本木北町,日暮里・舎人ライナー/高野駅 歩14分,None,東武大師線/大師前駅 歩17分,築44年,4階建,3階,6万円,-,6万円/6万円/-/-,ワンルーム,28.66m
3418,内賢ビル,賃貸マンション,東京都足立区本木北町,日暮里・舎人ライナー/高野駅 歩14分,None,東武大師線/大師前駅 歩17分,築44年,4階建,3階,5.8万円,2000円,5.8万円/-/-/-,ワンルーム,27m
3419,内賢ビル,賃貸マンション,東京都足立区本木北町,日暮里・舎人ライナー/高野駅 歩14分,None,東武大師線/大師前駅 歩17分,築44年,4階建,2階,8.6万円,2000円,8.6万円/-/-/-,2LDK,48m
3420,ＴＳハイツ,賃貸アパート,東京都足立区平野１,東武伊勢崎線/梅島駅 歩15分,東武伊勢崎線/西新井駅 歩17分,東武伊勢崎線/五反野駅 歩23分,築25年,2階建,1階,6万円,-,-/-/-/-,2LDK,46.1m
3421,高柳B棟,賃貸一戸建て,東京都足立区新田３,東京メトロ南北線/王子神谷駅 歩10分,ＪＲ京浜東北線/東十条駅 歩27分,東京メトロ南北線/志茂駅 歩30分,築31年,2階建,1-2階,6万円,-,6万円/6万円/-/-,3K,44.63m
3422,村上マンション,賃貸マンション,東京都足立区南花畑５,東武伊勢崎線/竹ノ塚駅 バス15分 (バス停)第五都営住宅 歩2分,None,None,築29年,4階建,2階,5.8万円,2000円,5.8万円/5.8万円/-/-,2DK,42.96m
3423,マンテカハイツ,賃貸マンション,東京都足立区加平３,東京メトロ千代田線/北綾瀬駅 歩8分,つくばエクスプレス/六町駅 歩12分,つくばエクスプレス/青井駅 歩21分,築31年,3階建,3階,6万円,-,-/-/-/-,1DK,34.02m
3424,マンテカハイツ,賃貸マンション,東京都足立区加平３,東京メトロ千代田線/北綾瀬駅 歩8分,つくばエクスプレス/六町駅 歩12分,つくばエクスプレス/青井駅 歩21分,築31年,3階建,2階,7.5万円,-,-/-/-/-,2DK,42.74m
3425,第2ピュアハイツ,賃貸マンション,東京都足立区興野２,日暮里・舎人ライナー/高野駅 歩8分,日暮里・舎人ライナー/扇大橋駅 歩11分,日暮里・舎人ライナー/江北駅 歩13分,築30年,2階建,2階,6万円,-,6万円/6万円/-/-,2DK,42m
3426,日暮里・舎人ライナー 舎人駅 2階建 築28年,賃貸アパート,東京都足立区西伊興４,日暮里・舎人ライナー/舎人駅 歩16分,東武伊勢崎線/竹ノ塚駅 歩15分,日暮里・舎人ライナー/舎人公園駅 歩19分,築28年,2階建,2階,5.8万円,2000円,5.8万円/5.8万円/-/-,2DK,40m
3427,東武伊勢崎線 竹ノ塚駅 3階建 築36年,賃貸マンション,東京都足立区花畑４,東武伊勢崎線/竹ノ塚駅 バス10分 (バス停)花畑三丁目 歩3分,つくばエクスプレス/六町駅 バス10分 (バス停)花畑記念公園入口 歩4分,東武伊勢崎線/谷塚駅 歩24分,築36年,3階建,2階,6万円,-,-/6万円/-/-,2K,41.6m
3428,三徳ハイツ,賃貸アパート,東京都足立区大谷田３,東京メトロ千代田線/北綾瀬駅 歩13分,ＪＲ常磐線/亀有駅 歩25分,つくばエクスプレス/六町駅 歩28分,築29年,2階建,1階,5.7万円,3000円,-/-/-/-,2DK,41.31m
3429,三徳ハイツ,賃貸アパート,東京都足立区大谷田３,東京メトロ千代田線/北綾瀬駅 歩13分,ＪＲ常磐線/亀有駅 歩25分,つくばエクスプレス/六町駅 歩28分,築29年,2階建,1階,5.8万円,3000円,5.8万円/-/-/5.8万円,2DK,41.31m
3430,東京メトロ千代田線 北綾瀬駅 2階建 築29年,賃貸アパート,東京都足立区大谷田３,東京メトロ千代田線/北綾瀬駅 歩13分,ＪＲ常磐線/亀有駅 バス7分 (バス停)大谷田四丁目 歩1分,つくばエクスプレス/六町駅 歩28分,築29年,2階建,1階,5.7万円,3000円,-/-/-/-,2DK,41.31m
3431,東京メトロ千代田線 北綾瀬駅 2階建 築29年,賃貸アパート,東京都足立区大谷田３,東京メトロ千代田線/北綾瀬駅 歩13分,ＪＲ常磐線/亀有駅 バス7分 (バス停)大谷田四丁目 歩1分,つくばエクスプレス/六町駅 歩28分,築29年,2階建,1階,5.8万円,3000円,5.8万円/-/-/5.8万円,2DK,41.31m
3432,アーバンライフ第２,賃貸マンション,東京都足立区青井６,つくばエクスプレス/青井駅 歩12分,東武伊勢崎線/五反野駅 歩19分,None,築23年,3階建,2階,5.7万円,3000円,5.7万円/5.7万円/-/-,1DK,34.2m
3433,アーバンライフ第２,賃貸マンション,東京都足立区青井６,つくばエクスプレス/青井駅 歩12分,東武伊勢崎線/五反野駅 歩19分,None,築23年,3階建,2階,6.2万円,3000円,6.2万円/6.2万円/-/-,2DK,41.3m
3434,山一鹿浜マンション,賃貸マンション,東京都足立区鹿浜３,日暮里・舎人ライナー/西新井大師西駅 歩24分,東武伊勢崎線/西新井駅 バス10分 (バス停)鹿浜4丁目 歩4分,日暮里・舎人ライナー/谷在家駅 歩22分,築36年,4階建,1階,5.9万円,1000円,5.9万円/5.9万円/-/-,1K,30.09m
3435,山一鹿浜マンション,賃貸マンション,東京都足立区鹿浜３,日暮里・舎人ライナー/西新井大師西駅 歩24分,東武伊勢崎線/西新井駅 バス10分 (バス停)鹿浜4丁目 歩4分,日暮里・舎人ライナー/谷在家駅 歩22分,築36年,4階建,1階,6万円,1000円,6万円/6万円/-/-,1DK,30.92m
3436,山一鹿浜マンション,賃貸マンション,東京都足立区鹿浜３,日暮里・舎人ライナー/西新井大師西駅 歩24分,東武伊勢崎線/西新井駅 バス10分 (バス停)鹿浜4丁目 歩4分,日暮里・舎人ライナー/谷在家駅 歩22分,築36年,4階建,2階,6.4万円,1000円,6.4万円/6.4万円/-/-,2K,34m
3437,山一鹿浜マンション,賃貸マンション,東京都足立区鹿浜３,日暮里・舎人ライナー/西新井大師西駅 歩24分,東武伊勢崎線/西新井駅 バス10分 (バス停)鹿浜4丁目 歩4分,日暮里・舎人ライナー/谷在家駅 歩22分,築36年,4階建,2階,6.5万円,1000円,6.5万円/6.5万円/-/-,2K,34m
3438,みどり第１０マンション,賃貸マンション,東京都足立区東保木間１,つくばエクスプレス/六町駅 歩13分,None,None,築35年,5階建,3階,5.8万円,2000円,5.8万円/-/-/-,2DK,40.56m
3439,みどり第１０マンション,賃貸マンション,東京都足立区東保木間１,つくばエクスプレス/六町駅 歩13分,None,None,築35年,5階建,3階,5.8万円,2000円,5.8万円/-/-/-,2DK,40.56m
3440,つくばエクスプレス 六町駅 5階建 築35年,賃貸マンション,東京都足立区東保木間１,つくばエクスプレス/六町駅 歩13分,東武伊勢崎線/竹ノ塚駅 バス23分 (バス停)花保小学校前 歩1分,つくばエクスプレス/青井駅 歩29分,築35年,5階建,3階,5.8万円,2000円,5.8万円/-/-/-,2DK,40.56m
3441,シャインハイムONOE,賃貸マンション,東京都足立区栗原２,東武伊勢崎線/西新井駅 歩12分,東武伊勢崎線/竹ノ塚駅 歩14分,東武大師線/大師前駅 歩17分,築40年,5階建,1階,5.8万円,2000円,5.8万円/-/-/-,1LDK,35.64m
3442,シャインハイムONOE,賃貸マンション,東京都足立区栗原２,東武伊勢崎線/西新井駅 歩12分,東武伊勢崎線/竹ノ塚駅 歩14分,東武大師線/大師前駅 歩17分,築40年,5階建,4階,6.2万円,-,6.2万円/-/-/-,2DK,40.5m
3443,明珠ビル,賃貸マンション,東京都足立区六木１,東京メトロ千代田線/北綾瀬駅 歩25分,ＪＲ常磐線/亀有駅 バス17分 (バス停)六ツ木団地 歩3分,東京メトロ千代田線/綾瀬駅 バス20分 (バス停)六ツ木団地 歩3分,築30年,4階建,2階,5.9万円,1000円,-/-/-/-,2DK,40.5m
3444,日暮里・舎人ライナー 見沼代親水公園駅 2階建 築32年,賃貸アパート,東京都足立区舎人２,日暮里・舎人ライナー/見沼代親水公園駅 歩2分,日暮里・舎人ライナー/舎人駅 歩13分,None,築32年,2階建,2階,5.8万円,2000円,5.8万円/5.8万円/-/-,2DK,40.49m
3445,芳泉ビル,賃貸マンション,東京都足立区栗原３,東武大師線/大師前駅 歩6分,日暮里・舎人ライナー/西新井大師西駅 歩19分,東武伊勢崎線/西新井駅 歩8分,築32年,5階建,2階,5.7万円,3000円,-/-/5.7万円/5.7万円,ワンルーム,39.7m
3446,コーポスガ,賃貸マンション,東京都足立区保木間４,東武伊勢崎線/竹ノ塚駅 歩19分,つくばエクスプレス/六町駅 バス15分 (バス停)保木間４丁目 歩3分,None,築13年,3階建,2階,5.8万円,2000円,5.8万円/5.8万円/-/-,2DK,40.2m
3447,亀有中川マンション,賃貸マンション,東京都足立区中川４,ＪＲ常磐線/亀有駅 歩6分,None,None,築44年,9階建,7階,6万円,-,6万円/6万円/-/-,1LDK,34.25m
3448,亀有中川マンション,賃貸マンション,東京都足立区中川４,ＪＲ常磐線/亀有駅 歩6分,None,None,築44年,9階建,3階,6.5万円,-,6.5万円/6.5万円/-/-,2DK,40m
3449,東武伊勢崎線 西新井駅 2階建 築54年,賃貸一戸建て,東京都足立区興野１,東武伊勢崎線/西新井駅 歩15分,日暮里・舎人ライナー/高野駅 歩15分,ＪＲ常磐線/北千住駅 バス23分 (バス停)興野公団住宅 歩5分,築54年,2階建,1-2階,6万円,-,6万円/6万円/-/-,3K,40m
3450,足立区興野一丁目・第二,賃貸一戸建て,東京都足立区興野１,東武伊勢崎線/西新井駅 歩15分,日暮里・舎人ライナー/江北駅 歩20分,None,築48年,2階建,1階,6万円,-,6万円/6万円/-/-,3K,40m
3451,ロゼハウス,賃貸マンション,東京都足立区花畑４,東武伊勢崎線/竹ノ塚駅 歩25分,東武伊勢崎線/谷塚駅 歩22分,つくばエクスプレス/六町駅 歩40分,築33年,4階建,3階,6万円,-,-/-/6万円/-,2DK,38.88m
3452,柔コーポ,賃貸アパート,東京都足立区東和２,ＪＲ常磐線/亀有駅 歩12分,ＪＲ常磐線/綾瀬駅 歩22分,東京メトロ千代田線/綾瀬駅 歩22分,築39年,2階建,2階,5.8万円,2000円,-/-/-/-,2DK,40m
3453,興野貸家,賃貸一戸建て,東京都足立区興野１,東武伊勢崎線/西新井駅 歩17分,東武大師線/大師前駅 歩16分,日暮里・舎人ライナー/高野駅 歩20分,築48年,2階建,1-2階,6万円,-,6万円/6万円/-/-,3K,40m
3454,新田コ－ポ,賃貸マンション,東京都足立区新田１,東京メトロ南北線/王子神谷駅 歩20分,東京メトロ南北線/志茂駅 歩25分,ＪＲ京浜東北線/東十条駅 歩25分,築40年,4階建,2階,5.5万円,5000円,-/-/-/-,2DK,40m
3455,第１まことマンション,賃貸マンション,東京都足立区西新井５,東武大師線/大師前駅 歩10分,日暮里・舎人ライナー/西新井大師西駅 歩15分,日暮里・舎人ライナー/谷在家駅 歩16分,築36年,3階建,3階,6万円,-,6万円/-/-/-,2DK,40m
